Step,APP,Action,Reward
292,0,1,-120
293,0,2,-2.7067669173
294,4,2,-150
295,1,0,-120
296,0,2,-2.7067669173
297,0,2,-2.7067669173
298,0,1,-138.90057928050007
299,3,0,-10
300,1,2,-10
301,4,1,-100
302,2,0,-120
303,0,0,-120
304,0,0,-136.7652666667
305,4,0,-120
306,0,1,-120
307,0,0,-120
308,0,1,-120
309,0,1,-100
310,2,0,-120
311,0,0,-136.7652666667
312,3,1,-20
313,5,0,-150
314,4,0,-150
315,4,0,-100
316,2,2,-100
317,0,2,-2.7067669173
318,0,2,-2.7067669173
319,4,0,-120
320,0,1,-120
321,0,0,-20
322,5,1,-100
323,2,0,-120
324,0,0,-120
325,0,1,-120
326,0,2,-2.7067669173
327,0,0,-120
328,0,0,-120
329,0,1,-120
330,0,0,-120
331,0,0,-120
332,0,2,-2.7067669173
333,0,2,-2.7067669173
334,4,2,-150
335,0,0,-136.7652666667
336,3,0,-93.3643333334
337,2,0,-120
338,0,2,-2.7067669173
339,5,0,-150
340,4,2,-150
341,0,0,-120
342,0,0,-120
343,0,0,-136.7652666667
344,3,1,-20
345,5,2,-3.7593984962
346,2,0,-120
347,0,1,-120
348,0,2,-2.7067669173
349,0,0,-120
350,0,0,-120
351,0,0,-120
352,0,2,-2.7067669173
353,0,0,-20
354,5,2,-3.7593984962
355,2,2,-100
356,0,0,-120
357,0,2,-2.7067669173
358,4,0,-120
359,0,0,-100
360,2,1,-100
361,0,1,-10
362,1,1,-10
363,0,0,-120
364,0,1,-120
365,0,0,-120
366,0,2,-2.7067669173
367,0,2,-2.7067669173
368,0,2,-2.7067669173
369,0,0,-120
370,0,0,-20
371,5,2,-3.7593984962
372,4,1,-20
373,5,1,-120
374,0,1,-120
375,0,0,-10
376,1,1,-10
377,1,1,-10
378,0,0,-20
379,5,0,-10
380,1,0,-10
381,1,2,-10
382,5,2,-3.7593984962
383,0,1,-10
384,1,1,-10
385,0,0,-10
386,1,2,-10
387,3,2,-0.7518796992
388,0,0,-136.7652666667
389,4,0,-120
390,0,2,-2.7067669173
391,0,1,-120
392,0,0,-136.7652666667
393,4,2,-150
394,0,1,-100
395,2,0,-120
396,0,0,-100
397,2,1,-100
398,5,2,-3.9817477842000004
399,0,0,-120
400,0,1,-100
401,2,2,-100
402,4,0,-120
403,0,1,-100
404,2,2,-100
405,1,2,-10
406,1,1,-10
407,0,2,-3.6105139345000006
408,0,0,-120
409,0,2,-120
410,1,0,-120
411,0,1,-120
412,0,1,-120
413,0,1,-120
414,0,2,-2.7067669173
415,0,0,-120
416,0,0,-120
417,0,0,-120
418,0,1,-120
419,0,0,-120
420,0,1,-120
421,0,0,-120
422,0,0,-120
423,0,0,-120
424,0,1,-120
425,0,2,-2.7067669173
426,0,1,-119.80587171480025
427,0,0,-10
428,1,0,-120
429,0,0,-20
430,5,0,-100
431,2,1,-100
432,0,1,-20
433,5,2,-3.7593984962
434,0,2,-2.7067669173
435,0,1,-116.10287807520027
436,0,0,-20
437,5,2,-3.7593984962
438,0,2,-2.7067669173
439,0,2,-2.7067669173
440,0,2,-2.7067669173
441,0,1,-115.22029851090028
442,0,0,-136.7652666667
443,4,1,-150
444,4,1,-150
445,4,0,-120
446,0,2,-3.9679308163
447,0,2,-4.3990580672
448,4,1,-120
449,0,1,-116.38690100920013
450,0,0,-120
451,0,2,-2.7067669173
452,1,1,-10
453,0,0,-120
454,0,0,-100
455,2,0,-120
456,0,2,-2.7067669173
457,4,2,-150
458,5,0,-120
459,0,1,-113.90716007830014
460,0,0,-120
461,0,0,-10
462,1,1,-10
463,0,2,-2.7067669173
464,5,0,-120
465,0,2,-2.7067669173
466,0,0,-120
467,0,0,-120
468,0,0,-120
469,0,1,-111.08396761270015
470,0,0,-120
471,0,1,-109.90775326980017
472,0,2,-2.7067669173
473,2,0,-120
474,0,2,-2.7067669173
475,0,2,-2.7067669173
476,0,2,-2.7067669173
477,0,2,-2.7067669173
478,0,2,-3.9073891693
479,0,2,-2.7067669173
480,2,2,-100
481,0,2,-2.7067669173
482,0,0,-136.7652666667
483,3,2,-1.4133974162
484,0,1,-106.28001355350017
485,0,2,-2.7067669173
486,2,0,-120
487,0,2,-2.7067669173
488,4,1,-10
489,1,1,-10
490,0,0,-120
491,0,2,-2.7067669173
492,0,2,-2.7067669173
493,0,1,-10
494,1,1,-10
495,0,0,-120
496,0,1,-102.51174253500017
497,4,2,-150
498,0,0,-136.7652666667
499,4,1,-100
500,2,0,-120
501,0,1,-101.58400662580013
502,0,1,-101.55787439170012
503,0,0,-120
504,0,2,-2.7067669173
505,1,2,-10
506,0,0,-120
507,0,1,-100.69503442920015
508,0,1,-20
509,5,1,-120
510,0,1,-100.76322041870014
511,0,1,-100.44976051280017
512,4,1,-150
513,4,2,-150
514,2,0,-100
515,2,1,-100
516,0,2,-2.7067669173
517,5,0,-10
518,1,0,-120
519,0,0,-120
520,0,1,-100.09150055280011
521,0,1,-99.99740142900012
522,3,0,-93.3643333334
523,0,1,-10
524,1,1,-10
525,0,1,-99.00720348810015
526,0,2,-2.7067669173
527,0,2,-2.7067669173
528,0,1,-98.55965477120014
529,0,1,-98.67866413500016
530,0,0,-120
531,0,1,-20
532,5,0,-120
533,0,2,-2.7067669173
534,0,2,-120
535,1,1,-10
536,0,1,-97.16031301540016
537,0,0,-120
538,0,1,-96.91472797670016
539,2,1,-100
540,0,0,-20
541,5,1,-120
542,0,1,-20
543,5,1,-150
544,4,2,-150
545,0,0,-120
546,0,2,-2.7067669173
547,4,1,-20
548,5,1,-120
549,0,0,-120
550,0,0,-100
551,2,2,-100
552,0,0,-120
553,0,2,-2.7067669173
554,1,0,-120
555,0,2,-2.7067669173
556,0,1,-111.70788575710003
557,0,0,-10
558,1,0,-150
559,4,1,-120
560,0,0,-136.7652666667
561,4,2,-150
562,0,1,-120
563,0,0,-20
564,5,1,-150
565,4,2,-150
566,0,0,-120
567,0,0,-20
568,5,2,-3.7593984962
569,0,0,-120
570,0,1,-20
571,5,0,-120
572,0,0,-120
573,0,2,-2.7067669173
574,0,2,-2.7067669173
575,5,2,-3.7593984962
576,0,0,-100
577,2,2,-100
578,0,0,-20
579,5,2,-3.7593984962
580,4,1,-120
581,0,1,-128.3363784112001
582,4,1,-120
583,0,2,-2.7067669173
584,0,0,-120
585,0,2,-2.7067669173
586,5,1,-120
587,0,1,-120
588,0,1,-20
589,5,2,-20
590,0,2,-3.9824590369
591,0,0,-136.7652666667
592,3,0,-93.3643333334
593,0,0,-120
594,0,0,-120
595,0,1,-20
596,5,0,-120
597,0,1,-10
598,1,0,-120
599,0,2,-2.7067669173
600,0,2,-2.7067669173
601,0,1,-124.35946898640006
602,4,0,-100
603,2,2,-100
604,0,1,-120
605,0,1,-10
606,1,1,-10
607,0,1,-120
608,0,2,-2.7067669173
609,1,0,-120
610,0,0,-120
611,0,0,-120
612,0,0,-120
613,0,0,-10
614,1,0,-100
615,2,1,-100
616,5,0,-150
617,4,0,-120
618,0,2,-2.7067669173
619,0,2,-2.7067669173
620,0,1,-100
621,2,0,-120
622,0,2,-2.7067669173
623,0,1,-119.5537300712001
624,0,1,-119.5570478595001
625,0,2,-2.7067669173
626,0,1,-20
627,5,1,-150
628,4,1,-150
629,4,0,-120
630,0,2,-2.7067669173
631,0,2,-2.7067669173
632,0,2,-2.7067669173
633,0,1,-120
634,0,0,-120
635,0,0,-120
636,0,1,-127.27201256780006
637,4,1,-120
638,0,0,-120
639,0,1,-120
640,0,1,-131.28342839520002
641,4,2,-150
642,5,2,-3.7593984962
643,0,1,-120
644,0,2,-2.7067669173
645,0,1,-120
646,0,1,-10
647,1,1,-10
648,0,1,-120
649,0,1,-120
650,0,1,-10
651,1,2,-10
652,0,2,-2.7067669173
653,0,0,-136.7652666667
654,4,1,-120
655,0,2,-2.7067669173
656,4,1,-120
657,0,0,-136.7652666667
658,3,0,-93.3643333334
659,0,0,-100
660,2,2,-100
661,1,2,-10
662,0,0,-120
663,0,2,-2.7067669173
664,0,1,-120
665,0,1,-100
666,2,0,-20
667,5,1,-120
668,0,0,-10
669,1,1,-10
670,0,0,-136.7652666667
671,4,1,-150
672,4,2,-150
673,0,0,-120
674,0,1,-120
675,0,0,-120
676,0,1,-120
677,0,2,-2.7067669173
678,5,0,-120
679,0,1,-120
680,0,1,-120
681,0,0,-120
682,0,0,-120
683,0,1,-100
684,2,2,-100
685,0,1,-10
686,1,2,-10
687,0,1,-10
688,1,0,-100
689,2,1,-100
690,0,1,-120
691,0,1,-120
692,0,0,-100
693,2,1,-100
694,0,0,-136.7652666667
695,4,0,-10
696,1,2,-10
697,2,1,-100
698,0,1,-120
699,0,1,-120
700,0,2,-2.7067669173
701,1,0,-20
702,5,2,-3.7593984962
703,0,1,-120
704,0,1,-120
705,0,2,-2.7067669173
706,0,1,-120
707,0,0,-20
708,5,1,-120
709,0,0,-120
710,0,1,-120
711,0,1,-120
712,0,0,-120
713,0,0,-136.7652666667
714,4,1,-120
715,0,0,-120
716,0,1,-132.42309111100002
717,4,2,-150
718,5,2,-3.7593984962
719,4,1,-100
720,2,0,-120
721,0,2,-2.7067669173
722,0,2,-2.7067669173
723,0,0,-10
724,1,1,-10
725,0,1,-100
726,2,1,-100
727,2,1,-100
728,4,2,-150
729,0,1,-10
730,1,1,-10
731,5,1,-120
732,0,0,-10
733,1,1,-10
734,0,1,-120
735,0,1,-100
736,2,0,-120
737,0,0,-120
738,0,1,-120
739,0,0,-120
740,0,2,-2.7067669173
741,0,0,-120
742,0,0,-10
743,1,1,-10
744,0,0,-120
745,0,0,-20
746,5,1,-20
747,5,1,-120
748,0,1,-10
749,1,1,-10
750,0,0,-20
751,5,0,-20
752,5,2,-3.7593984962
753,0,1,-120
754,0,1,-20
755,5,2,-3.7593984962
756,0,2,-2.7067669173
757,0,2,-2.7067669173
758,0,0,-20
759,5,1,-120
760,0,0,-120
761,0,0,-10
762,1,0,-100
763,2,2,-100
764,0,0,-136.7652666667
765,4,2,-150
766,0,0,-120
767,0,2,-2.7067669173
768,0,0,-136.7652666667
769,4,2,-150
770,1,1,-10
771,5,2,-3.7593984962
772,2,1,-100
773,0,0,-136.7652666667
774,4,0,-120
775,0,0,-10
776,1,1,-10
777,4,1,-120
778,0,1,-120
779,0,0,-120
780,0,2,-2.7067669173
781,0,0,-136.7652666667
782,4,1,-160.97066666670003
783,3,0,-93.3643333334
784,0,1,-100
785,2,1,-100
786,5,1,-120
787,0,0,-120
788,0,2,-2.7067669173
789,0,2,-2.7067669173
790,0,2,-2.7067669173
791,5,2,-3.7593984962
792,0,1,-120
793,0,1,-120
794,0,1,-10
795,1,0,-200
796,3,0,-10
797,1,0,-120
798,0,1,-120
799,0,0,-120
800,0,1,-120
801,0,1,-120
802,0,0,-100
803,2,1,-100
804,0,1,-120
805,0,1,-120
806,0,2,-2.7067669173
807,0,1,-120
808,0,1,-120
809,0,1,-120
810,0,0,-136.7652666667
811,4,1,-10
812,1,0,-120
813,0,1,-120
814,0,2,-2.7067669173
815,4,2,-150
816,1,2,-10
817,0,0,-120
818,0,0,-120
819,0,2,-2.7067669173
820,0,1,-119.83800951690003
821,4,2,-150
822,0,0,-120
823,0,2,-2.7067669173
824,0,0,-20
825,5,1,-120
826,0,0,-120
827,0,2,-2.7067669173
828,0,2,-2.7067669173
829,3,1,-10
830,1,2,-10
831,0,0,-136.7652666667
832,4,2,-150
833,3,1,-116.23193419900005
834,0,0,-120
835,0,0,-120
836,0,2,-2.7067669173
837,3,2,-0.7518796992
838,1,2,-10
839,1,1,-10
840,0,2,-2.7067669173
841,5,1,-150
842,4,0,-150
843,4,1,-20
844,5,2,-3.7593984962
845,0,0,-136.7652666667
846,3,0,-93.3643333334
847,0,0,-120
848,0,0,-120
849,0,2,-2.7067669173
850,0,0,-100
851,2,0,-200
852,3,2,-0.7518796992
853,0,1,-112.10649972690004
854,0,0,-136.7652666667
855,4,1,-120
856,0,0,-136.7652666667
857,4,0,-120
858,0,1,-114.8719087739
859,3,1,-114.49899328320001
860,0,2,-2.7067669173
861,5,0,-100
862,2,1,-100
863,0,0,-120
864,0,0,-120
865,0,2,-2.7067669173
866,4,0,-20
867,5,2,-3.7593984962
868,0,0,-120
869,0,0,-120
870,0,2,-120
871,0,0,-120
872,0,0,-20
873,5,1,-120
874,0,1,-110.6474653857
875,0,1,-20
876,5,1,-120
877,0,0,-120
878,0,1,-110.5080274336
879,0,2,-2.7067669173
880,0,1,-10
881,1,1,-10
882,0,1,-108.6132872519
883,0,0,-120
884,0,1,-108.6043213735
885,0,2,-2.7067669173
886,3,0,-93.3643333334
887,4,1,-20
888,5,0,-120
889,0,2,-2.7067669173
890,0,2,-2.7067669173
891,0,1,-100
892,2,2,-100
893,0,0,-136.7652666667
894,4,1,-120
895,0,0,-10
896,1,2,-10
897,0,1,-118.19558902500012
898,0,2,-2.7067669173
899,0,1,-117.92559591210014
900,0,1,-117.81941022860013
901,0,0,-120
902,0,0,-120
903,0,0,-120
904,0,0,-136.7652666667
905,3,0,-93.3643333334
906,2,2,-100
907,0,1,-116.58681566120012
908,0,0,-120
909,0,0,-20
910,5,1,-120
911,0,0,-100
912,2,2,-100
913,0,1,-100
914,2,0,-120
915,0,0,-136.7652666667
916,4,1,-160.97066666670003
917,3,1,-129.81667375820015
918,4,1,-120
919,0,0,-120
920,0,1,-20
921,5,2,-3.7593984962
922,5,2,-3.7593984962
923,0,0,-120
924,0,1,-10
925,1,1,-10
926,0,2,-2.7067669173
927,0,1,-120
928,0,0,-120
929,0,1,-128.65819536070015
930,4,1,-100
931,2,2,-100
932,5,1,-120
933,0,0,-120
934,0,2,-2.7067669173
935,2,2,-100
936,0,1,-20
937,5,1,-150
938,4,0,-120
939,0,0,-120
940,0,0,-120
941,0,0,-120
942,0,0,-136.7652666667
943,4,1,-120
944,0,0,-120
945,0,2,-2.7067669173
946,5,2,-3.7593984962
947,0,1,-120
948,0,1,-141.6964591318002
949,4,1,-120
950,0,0,-120
951,0,2,-2.7067669173
952,0,0,-100
953,2,1,-100
954,3,2,-0.7518796992
955,0,1,-120
956,0,0,-120
957,0,0,-120
958,0,2,-2.7067669173
959,5,2,-3.7593984962
960,0,2,-2.7067669173
961,5,1,-120
962,0,1,-120
963,0,0,-120
964,0,0,-120
965,0,1,-20
966,5,1,-120
967,0,0,-120
968,0,0,-120
969,0,0,-120
970,0,0,-120
971,0,0,-20
972,5,1,-120
973,0,2,-2.7067669173
974,0,0,-20
975,5,1,-10
976,1,2,-10
977,5,0,-150
978,4,0,-120
979,0,1,-120
980,0,0,-136.7652666667
981,4,1,-10
982,1,1,-10
983,0,0,-120
984,0,0,-120
985,0,2,-2.7067669173
986,0,2,-2.7067669173
987,0,0,-120
988,0,2,-2.7067669173
989,1,0,-120
990,0,2,-4.1864526933
991,0,1,-120
992,0,0,-120
993,0,1,-120
994,0,2,-120
995,0,2,-2.7067669173
996,1,0,-120
997,0,2,-2.7067669173
998,0,0,-136.7652666667
999,4,2,-150
1000,5,1,-120
1001,0,1,-20
1002,5,1,-10
1003,1,2,-10
1004,4,1,-160.97066666670003
1005,3,2,-0.7518796992
1006,5,0,-120
1007,0,2,-2.7067669173
1008,0,2,-2.7067669173
1009,0,1,-120
1010,0,0,-120
1011,0,1,-120
1012,0,1,-136.27934785750014
1013,4,0,-120
1014,0,1,-120
1015,0,2,-2.7067669173
1016,4,0,-120
1017,0,0,-136.7652666667
1018,4,0,-20
1019,5,1,-20
1020,5,0,-120
1021,0,2,-2.7067669173
1022,0,1,-120
1023,0,0,-120
1024,0,1,-20
1025,5,1,-150
1026,4,2,-150
1027,0,0,-120
1028,0,2,-2.7067669173
1029,5,0,-120
1030,0,2,-2.7067669173
1031,5,0,-120
1032,0,0,-120
1033,0,2,-2.7067669173
1034,1,1,-10
1035,0,1,-10
1036,1,0,-20
1037,5,1,-120
1038,0,2,-2.7067669173
1039,0,0,-136.7652666667
1040,4,2,-150
1041,2,1,-100
1042,0,0,-10
1043,1,2,-10
1044,4,1,-120
1045,0,2,-2.7067669173
1046,0,0,-120
1047,0,2,-2.7067669173
1048,0,0,-136.7652666667
1049,4,0,-120
1050,0,0,-120
1051,0,2,-2.7067669173
1052,5,0,-150
1053,4,1,-150
1054,4,1,-120
1055,0,1,-120
1056,0,0,-120
1057,0,2,-2.7067669173
1058,1,1,-10
1059,0,2,-2.7067669173
1060,0,2,-2.7067669173
1061,0,0,-136.7652666667
1062,4,2,-150
1063,0,0,-120
1064,0,1,-120
1065,0,1,-120
1066,0,0,-120
1067,0,1,-10
1068,1,2,-10
1069,5,1,-100
1070,2,0,-10
1071,1,0,-120
1072,0,2,-2.7067669173
1073,0,2,-2.7067669173
1074,4,1,-150
1075,4,0,-150
1076,4,2,-150
1077,0,2,-2.7067669173
1078,0,2,-2.7067669173
1079,0,0,-20
1080,5,0,-120
1081,0,0,-136.7652666667
1082,3,2,-1.6591989117
1083,0,1,-120
1084,0,1,-120
1085,0,0,-120
1086,0,0,-136.7652666667
1087,4,1,-120
1088,0,2,-2.7067669173
1089,0,1,-122.40101088850017
1090,3,2,-0.7518796992
1091,4,1,-120
1092,0,2,-2.7067669173
1093,0,0,-10
1094,1,2,-10
1095,0,1,-120
1096,0,0,-120
1097,0,1,-130.75585947710005
1098,4,1,-120
1099,0,1,-120
1100,0,2,-2.7067669173
1101,4,0,-120
1102,0,0,-136.7652666667
1103,4,0,-120
1104,0,1,-133.3891838785
1105,4,1,-120
1106,0,1,-143.6469376420001
1107,4,1,-20
1108,5,1,-120
1109,0,1,-145.8806400664001
1110,4,0,-20
1111,5,0,-120
1112,0,1,-120
1113,0,2,-2.7067669173
1114,2,1,-100
1115,0,1,-120
1116,0,2,-2.7067669173
1117,1,0,-120
1118,0,1,-10
1119,1,2,-10
1120,0,0,-120
1121,0,1,-143.40502010040012
1122,4,2,-150
1123,0,2,-2.7067669173
1124,1,2,-10
1125,0,2,-120
1126,0,1,-120
1127,0,1,-100
1128,2,1,-100
1129,4,0,-120
1130,0,1,-120
1131,0,1,-140.80741884110012
1132,4,0,-100
1133,2,2,-100
1134,2,1,-100
1135,5,2,-3.7593984962
1136,4,0,-100
1137,2,2,-100
1138,0,2,-2.7067669173
1139,2,2,-100
1140,4,0,-120
1141,0,2,-2.7067669173
1142,0,1,-120
1143,0,1,-120
1144,0,1,-138.2606782298001
1145,4,1,-120
1146,0,1,-120
1147,0,1,-120
1148,0,1,-10
1149,1,0,-120
1150,0,2,-2.7067669173
1151,0,2,-3.5306379963
1152,4,2,-150
1153,0,1,-120
1154,0,1,-10
1155,1,1,-10
1156,4,0,-150
1157,4,0,-120
1158,0,0,-120
1159,0,0,-136.7652666667
1160,4,0,-120
1161,0,1,-120
1162,0,1,-20
1163,5,2,-4.414378694500001
1164,5,0,-120
1165,0,0,-120
1166,0,1,-120
1167,0,2,-2.7067669173
1168,0,2,-2.7067669173
1169,3,0,-93.3643333334
1170,0,1,-134.53116870620013
1171,3,2,-0.7518796992
1172,0,0,-120
1173,0,0,-120
1174,0,1,-120
1175,0,1,-120
1176,0,1,-120
1177,0,0,-120
1178,0,2,-2.7067669173
1179,0,2,-2.7067669173
1180,0,1,-20
1181,5,0,-120
1182,0,2,-2.7067669173
1183,0,1,-10
1184,1,1,-10
1185,0,1,-120
1186,0,1,-120
1187,0,1,-120
1188,0,0,-120
1189,0,0,-10
1190,1,0,-120
1191,0,2,-2.7067669173
1192,5,2,-3.7593984962
1193,0,2,-120
1194,0,1,-120
1195,0,0,-120
1196,0,2,-2.7067669173
1197,0,0,-120
1198,0,0,-10
1199,1,0,-120
1200,0,0,-10
1201,1,1,-10
1202,0,1,-120
1203,0,2,-2.7067669173
1204,0,0,-20
1205,5,1,-100
1206,2,0,-120
1207,0,1,-120
1208,0,2,-2.7067669173
1209,0,1,-10
1210,1,1,-10
1211,0,0,-120
1212,0,1,-20
1213,5,0,-120
1214,0,1,-10
1215,1,1,-10
1216,0,0,-120
1217,0,1,-120
1218,0,2,-2.7067669173
1219,5,1,-120
1220,0,0,-120
1221,0,0,-120
1222,0,0,-100
1223,2,0,-20
1224,5,1,-120
1225,0,1,-120
1226,0,1,-120
1227,0,1,-120
1228,0,0,-120
1229,0,1,-120
1230,0,2,-2.7067669173
1231,5,2,-3.7593984962
1232,0,2,-2.7067669173
1233,2,0,-10
1234,1,1,-10
1235,0,0,-136.7652666667
1236,4,0,-120
1237,0,0,-120
1238,0,1,-117.00149575030022
1239,0,0,-120
1240,0,1,-116.76746014210022
1241,0,1,-100
1242,2,1,-100
1243,5,0,-120
1244,0,1,-100
1245,2,1,-100
1246,0,0,-120
1247,0,2,-2.7067669173
1248,4,0,-120
1249,0,0,-136.7652666667
1250,4,2,-150
1251,0,1,-100
1252,2,1,-100
1253,4,0,-120
1254,0,1,-10
1255,1,1,-10
1256,5,1,-10
1257,1,0,-120
1258,0,0,-10
1259,1,1,-10
1260,2,1,-100
1261,0,1,-111.52638630340024
1262,0,0,-120
1263,0,1,-20
1264,5,1,-120
1265,0,1,-108.78608344390025
1266,0,1,-108.85937868690021
1267,0,0,-120
1268,0,1,-107.33582677680027
1269,0,2,-2.7067669173
1270,0,1,-106.7191627873002
1271,0,0,-136.7652666667
1272,4,2,-150
1273,1,2,-10
1274,0,0,-20
1275,5,2,-3.7593984962
1276,5,2,-3.7593984962
1277,5,1,-120
1278,0,2,-2.7067669173
1279,0,0,-120
1280,0,0,-120
1281,0,1,-102.7681007724002
