Step,APP,Action,Reward
100,0,2,-19.2970989585
101,2,2,-1000
102,4,0,-11.8453066667
103,0,2,-12.1707472655
104,0,0,-10.8652666667
105,5,2,-200
106,0,0,-10.8652666667
107,0,2,-14.744443868399998
108,0,1,-0.8906666666999999
109,2,2,-1000
110,0,0,-10.8652666667
111,0,2,-18.8654159098
112,0,0,-10.8652666667
113,0,2,-10.8108108108
114,0,1,-0.8906666666999999
115,5,0,-11.8056666666
116,0,1,-0.8906666666999999
117,0,1,-0.8906666666999999
118,0,0,-10.8652666667
119,3,1,-0.3706666667
120,5,2,-15.015015015
121,4,0,-11.8453066667
122,0,2,-19.604235611900002
123,0,0,-10.8652666667
124,0,2,-10.8108108108
125,0,1,-0.8906666666999999
126,0,0,-10.8652666667
127,0,2,-10.8108108108
128,0,0,-10.8652666667
129,0,1,-0.8906666666999999
130,0,0,-10.8652666667
131,5,2,-15.015015015
132,2,2,-1000
133,0,2,-1200
134,3,2,-3.003003003
135,0,1,-0.8906666666999999
136,0,2,-10.8108108108
137,0,1,-0.8906666666999999
138,5,2,-15.015015015
139,2,1,-10.070666666700001
140,0,1,-0.8906666666999999
141,0,1,-0.8906666666999999
142,0,2,-10.8108108108
143,0,1,-0.8906666666999999
144,0,2,-10.8108108108
145,0,0,-10.8652666667
146,0,1,-0.8906666666999999
147,4,1,-1.9106666667
148,2,2,-1000
149,0,1,-0.8906666666999999
150,0,2,-10.8108108108
151,0,1,-0.8906666666999999
152,0,0,-10.8652666667
153,0,0,-10.8652666667
154,5,2,-17.159822798599997
155,0,2,-1200
156,4,2,-1500
157,0,0,-10.8652666667
158,0,1,-0.8906666666999999
159,0,2,-10.8108108108
160,2,2,-1000
161,4,2,-1500
162,0,1,-0.8906666666999999
163,5,2,-200
164,5,2,-15.015015015
165,0,1,-0.8906666666999999
166,0,0,-10.8652666667
167,0,2,-18.8531461905
168,0,1,-0.8906666666999999
169,0,1,-0.8906666666999999
170,0,2,-10.8108108108
171,0,1,-0.8906666666999999
172,0,2,-14.736067672299999
173,0,1,-0.8906666666999999
174,2,1,-10.070666666700001
175,0,2,-10.8108108108
176,2,0,-19.73
177,0,2,-10.8108108108
178,5,2,-19.4557860111
179,0,0,-10.8652666667
180,0,2,-13.042372341799998
181,0,0,-10.8652666667
182,0,1,-0.8906666666999999
183,5,1,-1.8373333333000001
184,0,2,-17.9635965897
185,0,2,-10.8108108108
186,0,0,-10.8652666667
187,4,1,-1.9106666667
188,0,0,-10.8652666667
189,0,2,-1200
190,0,0,-10.8652666667
191,0,1,-0.8906666666999999
192,5,1,-1.8373333333000001
193,0,1,-0.8906666666999999
194,5,2,-15.015015015
195,0,2,-13.8990655072
196,5,1,-1.8373333333000001
197,5,2,-15.015015015
198,2,2,-1000
199,0,2,-10.8108108108
200,0,2,-10.8108108108
201,0,0,-10.8652666667
202,0,1,-0.8906666666999999
203,0,0,-10.8652666667
204,0,0,-10.8652666667
205,0,2,-1200
206,0,1,-0.8906666666999999
207,4,0,-11.8453066667
208,0,2,-10.8108108108
209,0,0,-10.8652666667
210,0,2,-18.1888931576
211,0,0,-10.8652666667
212,0,2,-1200
213,0,0,-10.8652666667
214,0,1,-0.8906666666999999
215,4,2,-1500
216,0,1,-0.8906666666999999
217,0,1,-0.8906666666999999
218,0,2,-18.0993954824
219,0,2,-10.8108108108
220,0,0,-10.8652666667
221,0,0,-10.8652666667
222,0,0,-10.8652666667
223,0,0,-10.8652666667
224,0,1,-0.8906666666999999
225,0,2,-10.8108108108
226,0,0,-10.8652666667
227,5,0,-11.8056666666
228,0,2,-10.8108108108
229,0,2,-10.8108108108
230,0,2,-10.8108108108
231,0,1,-0.8906666666999999
232,0,0,-10.8652666667
233,0,1,-0.8906666666999999
234,0,1,-0.8906666666999999
235,0,0,-10.8652666667
236,0,2,-10.8108108108
237,0,0,-10.8652666667
238,4,2,-1500
239,0,0,-10.8652666667
240,0,0,-10.8652666667
241,2,2,-1000
242,0,0,-10.8652666667
243,0,2,-10.8108108108
244,0,0,-10.8652666667
245,0,2,-14.086381594199999
246,0,0,-10.8652666667
247,0,0,-10.8652666667
248,0,1,-0.8906666666999999
249,0,0,-10.8652666667
250,0,0,-10.8652666667
251,0,2,-17.092342162799998
252,0,0,-10.8652666667
253,0,0,-10.8652666667
254,0,0,-10.8652666667
255,0,2,-10.8108108108
256,0,0,-10.8652666667
257,2,1,-10.070666666700001
258,0,1,-0.8906666666999999
259,0,0,-10.8652666667
260,3,0,-10.364333333400001
261,0,0,-10.8652666667
262,0,0,-10.8652666667
263,0,2,-10.8108108108
264,0,1,-0.8906666666999999
265,4,2,-1500
266,0,2,-18.218696121599997
267,0,2,-19.699712100299998
268,0,1,-0.8906666666999999
269,0,0,-10.8652666667
270,0,0,-10.8652666667
271,0,2,-10.8108108108
272,2,2,-1000
273,5,1,-1.8373333333000001
274,0,1,-0.8906666666999999
275,0,2,-10.8108108108
276,0,0,-10.8652666667
277,0,2,-10.8108108108
278,0,1,-0.8906666666999999
279,0,2,-1200
280,5,0,-11.8056666666
281,0,0,-10.8652666667
282,0,0,-10.8652666667
283,2,0,-19.73
284,0,2,-15.5870730221
285,2,0,-19.73
286,0,0,-10.8652666667
287,0,1,-0.8906666666999999
288,0,0,-10.8652666667
289,0,2,-17.3478343704
290,0,0,-10.8652666667
291,0,1,-0.8906666666999999
292,0,0,-10.8652666667
293,0,1,-0.8906666666999999
294,0,2,-10.8108108108
295,0,2,-10.8108108108
296,5,2,-15.015015015
297,2,0,-19.73
298,0,1,-0.8906666666999999
299,0,0,-10.8652666667
300,0,0,-10.8652666667
301,0,2,-10.8108108108
302,2,2,-1000
303,4,0,-11.8453066667
304,0,2,-1200
305,0,0,-10.8652666667
306,0,2,-18.155935683899997
307,0,2,-19.3050965877
308,4,2,-1500
309,0,1,-0.8906666666999999
310,0,0,-10.8652666667
311,0,1,-0.8906666666999999
312,0,2,-10.8108108108
313,2,1,-10.070666666700001
314,2,0,-19.73
315,0,1,-0.8906666666999999
316,5,2,-200
317,2,1,-10.070666666700001
318,4,0,-11.8453066667
319,0,0,-10.8652666667
320,0,2,-10.8108108108
321,0,0,-10.8652666667
322,0,0,-10.8652666667
323,5,1,-1.8373333333000001
324,0,0,-10.8652666667
325,0,0,-10.8652666667
326,0,2,-10.8108108108
327,0,1,-0.8906666666999999
328,2,0,-19.73
329,0,0,-10.8652666667
330,5,1,-1.8373333333000001
331,0,2,-10.8108108108
332,0,1,-0.8906666666999999
333,0,1,-0.8906666666999999
334,0,1,-0.8906666666999999
335,4,0,-11.8453066667
336,0,0,-10.8652666667
337,0,0,-10.8652666667
338,0,0,-10.8652666667
339,0,1,-0.8906666666999999
340,0,1,-0.8906666666999999
341,0,0,-10.8652666667
342,0,2,-10.8108108108
343,0,2,-10.8108108108
344,0,0,-10.8652666667
345,0,1,-0.8906666666999999
346,0,1,-0.8906666666999999
347,0,2,-10.8108108108
348,0,1,-0.8906666666999999
349,0,0,-10.8652666667
350,0,0,-10.8652666667
351,5,1,-1.8373333333000001
352,0,2,-18.2294122048
353,4,0,-11.8453066667
354,0,1,-0.8906666666999999
355,0,0,-10.8652666667
356,0,2,-10.8108108108
357,0,1,-0.8906666666999999
358,0,2,-10.8108108108
359,5,1,-1.8373333333000001
360,0,2,-10.8108108108
361,0,1,-0.8906666666999999
362,0,1,-0.8906666666999999
363,2,2,-1000
364,2,1,-10.070666666700001
365,0,0,-10.8652666667
366,4,2,-1500
367,0,2,-10.8108108108
368,3,0,-10.364333333400001
369,0,0,-10.8652666667
370,0,1,-0.8906666666999999
371,0,0,-10.8652666667
372,0,0,-10.8652666667
373,0,0,-10.8652666667
374,5,2,-17.1739214562
375,0,2,-10.8108108108
376,0,0,-10.8652666667
377,0,2,-10.8108108108
378,0,1,-0.8906666666999999
379,0,0,-10.8652666667
380,0,2,-10.8108108108
381,0,2,-10.8108108108
382,4,2,-1500
383,0,0,-10.8652666667
384,5,2,-200
385,2,2,-1000
386,5,1,-1.8373333333000001
387,2,0,-19.73
388,4,1,-1.9106666667
389,0,1,-0.8906666666999999
390,0,1,-0.8906666666999999
391,5,1,-1.8373333333000001
392,0,1,-0.8906666666999999
393,0,1,-0.8906666666999999
394,0,1,-0.8906666666999999
395,0,2,-16.070232667299997
396,0,0,-10.8652666667
397,0,1,-0.8906666666999999
398,0,1,-0.8906666666999999
399,5,0,-11.8056666666
400,0,1,-0.8906666666999999
401,0,2,-16.3225028282
402,4,0,-11.8453066667
403,0,0,-10.8652666667
404,0,1,-0.8906666666999999
405,2,1,-10.070666666700001
406,5,2,-18.2741099936
407,5,0,-11.8056666666
408,0,1,-0.8906666666999999
409,0,1,-0.8906666666999999
410,0,0,-10.8652666667
411,0,1,-0.8906666666999999
412,0,1,-0.8906666666999999
413,0,0,-10.8652666667
414,2,2,-1000
415,0,2,-10.8108108108
416,5,2,-15.015015015
417,0,2,-10.8108108108
418,0,2,-10.8108108108
419,0,0,-10.8652666667
420,0,0,-10.8652666667
421,2,0,-19.73
422,0,0,-10.8652666667
423,4,1,-1.9106666667
424,0,2,-10.8108108108
425,0,2,-10.8108108108
426,4,2,-1500
427,1,0,-17.107666666700002
428,2,0,-19.73
429,0,0,-10.8652666667
430,0,0,-10.8652666667
431,2,1,-10.070666666700001
432,0,2,-10.8108108108
433,2,1,-10.070666666700001
434,0,2,-15.6316436996
435,0,2,-10.8108108108
436,0,2,-10.8108108108
437,0,0,-10.8652666667
438,0,1,-0.8906666666999999
439,0,2,-14.083933360699998
440,0,1,-0.8906666666999999
441,0,2,-10.8108108108
442,0,1,-0.8906666666999999
443,0,2,-18.698368658699998
444,0,2,-10.8108108108
445,0,0,-10.8652666667
446,0,1,-0.8906666666999999
447,0,1,-0.8906666666999999
448,4,1,-1.9106666667
449,0,2,-1200
450,4,2,-1500
451,0,2,-10.8108108108
452,0,0,-10.8652666667
453,4,0,-11.8453066667
454,0,2,-10.8108108108
455,0,1,-0.8906666666999999
456,0,1,-0.8906666666999999
457,0,2,-10.8108108108
458,5,2,-200
459,0,2,-10.8108108108
460,0,0,-10.8652666667
461,0,1,-0.8906666666999999
462,0,2,-12.839415990899997
463,0,0,-10.8652666667
464,4,0,-11.8453066667
465,0,0,-10.8652666667
466,0,2,-10.8108108108
467,0,0,-10.8652666667
468,4,2,-1500
469,5,0,-11.8056666666
470,4,2,-1500
471,0,2,-16.237046954999997
472,0,1,-0.8906666666999999
473,0,1,-0.8906666666999999
474,0,0,-10.8652666667
475,0,0,-10.8652666667
476,0,2,-10.8108108108
477,0,2,-10.8108108108
478,0,2,-10.8108108108
479,0,1,-0.8906666666999999
480,5,1,-1.8373333333000001
481,0,0,-10.8652666667
482,2,2,-1000
483,4,1,-1.9106666667
484,0,2,-10.8108108108
485,1,2,-100
486,0,0,-10.8652666667
487,0,0,-10.8652666667
488,0,1,-0.8906666666999999
489,0,1,-0.8906666666999999
490,0,1,-0.8906666666999999
491,0,2,-16.395699839899997
492,0,2,-1200
493,0,0,-10.8652666667
494,4,0,-11.8453066667
495,0,2,-10.8108108108
496,2,2,-1000
497,0,2,-10.8108108108
498,0,1,-0.8906666666999999
499,2,2,-1000
500,0,2,-10.8108108108
501,4,2,-1500
502,4,0,-11.8453066667
503,0,1,-0.8906666666999999
504,4,1,-1.9106666667
505,5,2,-15.015015015
506,0,2,-10.8108108108
507,0,0,-10.8652666667
508,0,0,-10.8652666667
509,0,0,-10.8652666667
510,0,0,-10.8652666667
511,4,1,-1.9106666667
512,0,0,-10.8652666667
513,0,2,-10.8108108108
514,0,0,-10.8652666667
515,0,2,-10.8108108108
516,4,0,-11.8453066667
517,0,2,-10.8108108108
518,2,0,-19.73
519,0,2,-10.8108108108
520,0,2,-11.7863003292
521,0,2,-15.151950785499999
522,0,2,-10.8108108108
523,2,1,-10.070666666700001
524,4,2,-1500
525,0,2,-1200
526,4,2,-1500
527,0,0,-10.8652666667
528,0,1,-0.8906666666999999
529,0,2,-10.8108108108
530,0,0,-10.8652666667
531,1,2,-100
532,2,0,-19.73
533,0,0,-10.8652666667
534,0,1,-0.8906666666999999
535,0,0,-10.8652666667
536,0,1,-0.8906666666999999
537,0,2,-14.8452579297
538,5,1,-1.8373333333000001
539,0,2,-10.8108108108
540,0,2,-10.8108108108
541,2,0,-19.73
542,2,0,-19.73
543,0,0,-10.8652666667
544,2,2,-1000
545,0,0,-10.8652666667
546,0,1,-0.8906666666999999
547,0,1,-0.8906666666999999
548,0,1,-0.8906666666999999
549,0,2,-13.2713963494
550,0,1,-0.8906666666999999
551,5,2,-15.015015015
552,0,2,-10.8108108108
553,0,2,-10.8108108108
554,2,0,-19.73
555,2,2,-1000
556,0,0,-10.8652666667
557,0,1,-0.8906666666999999
558,5,0,-11.8056666666
559,0,2,-10.8108108108
560,0,1,-0.8906666666999999
561,2,0,-19.73
562,0,1,-0.8906666666999999
563,0,2,-10.8108108108
564,0,0,-10.8652666667
565,0,2,-10.8108108108
566,0,1,-0.8906666666999999
567,0,2,-1200
568,0,2,-10.8108108108
569,0,2,-1200
570,0,0,-10.8652666667
571,5,0,-11.8056666666
572,5,2,-15.015015015
573,0,0,-10.8652666667
574,5,1,-1.8373333333000001
575,0,2,-10.8108108108
576,0,2,-10.8108108108
577,0,0,-10.8652666667
578,0,2,-10.8108108108
579,0,0,-10.8652666667
580,0,2,-1200
581,0,1,-0.8906666666999999
582,0,2,-10.8108108108
583,0,2,-19.8901150158
584,0,2,-13.039725727899999
585,0,0,-10.8652666667
586,2,0,-19.73
587,0,2,-10.8108108108
588,0,0,-10.8652666667
589,5,1,-1.8373333333000001
590,0,0,-10.8652666667
591,0,0,-10.8652666667
592,0,1,-0.8906666666999999
593,5,2,-200
594,5,0,-11.8056666666
595,4,2,-1500
596,0,0,-10.8652666667
597,0,1,-0.8906666666999999
598,0,0,-10.8652666667
599,0,2,-10.8108108108
600,2,1,-10.070666666700001
601,0,0,-10.8652666667
602,0,2,-1200
603,0,0,-10.8652666667
604,0,0,-10.8652666667
605,4,1,-1.9106666667
606,0,2,-10.8108108108
607,0,2,-10.8108108108
608,0,2,-11.839479243799998
609,0,2,-10.8108108108
610,0,2,-12.7320575793
611,5,1,-1.8373333333000001
612,0,0,-10.8652666667
613,0,2,-19.7111077898
614,0,0,-10.8652666667
615,0,0,-10.8652666667
616,0,2,-11.5695262665
617,0,0,-10.8652666667
618,0,0,-10.8652666667
619,0,0,-10.8652666667
620,0,1,-0.8906666666999999
621,0,2,-10.8108108108
622,0,2,-10.8108108108
623,4,0,-11.8453066667
624,0,2,-13.9537851073
625,0,0,-10.8652666667
626,0,0,-10.8652666667
627,5,2,-200
628,4,1,-1.9106666667
629,0,1,-0.8906666666999999
630,4,0,-11.8453066667
631,0,2,-10.8108108108
632,0,2,-10.8108108108
633,0,0,-10.8652666667
634,0,0,-10.8652666667
635,5,2,-200
636,2,2,-1000
637,0,2,-13.7792586097
638,0,1,-0.8906666666999999
639,0,1,-0.8906666666999999
640,0,0,-10.8652666667
641,2,1,-10.070666666700001
642,0,2,-10.8108108108
643,5,0,-11.8056666666
644,0,2,-10.8108108108
645,0,1,-0.8906666666999999
646,0,0,-10.8652666667
647,0,2,-10.8108108108
648,0,1,-0.8906666666999999
649,0,1,-0.8906666666999999
650,0,2,-18.454263385999997
651,2,2,-1000
652,0,2,-13.991359152599998
653,0,2,-1200
654,0,2,-10.8108108108
655,3,2,-10.5670626062
656,0,0,-10.8652666667
657,0,2,-18.3128682541
658,0,0,-10.8652666667
659,0,0,-10.8652666667
660,0,2,-11.9281591527
661,5,2,-15.015015015
662,0,1,-0.8906666666999999
663,0,2,-1200
664,0,0,-10.8652666667
665,0,2,-10.8108108108
666,0,1,-0.8906666666999999
667,0,0,-10.8652666667
668,0,0,-10.8652666667
669,2,0,-19.73
670,2,0,-19.73
671,0,0,-10.8652666667
672,0,2,-17.9349913674
673,0,0,-10.8652666667
674,5,2,-16.142988877500002
675,0,0,-10.8652666667
676,5,0,-11.8056666666
677,0,2,-10.8108108108
678,0,0,-10.8652666667
679,0,2,-12.704916308699998
680,5,0,-11.8056666666
681,0,2,-1200
682,0,2,-10.8108108108
683,0,0,-10.8652666667
684,0,2,-10.8108108108
685,0,2,-10.8108108108
686,2,2,-1000
687,0,2,-12.454991226199999
688,0,2,-16.8022338902
689,0,2,-1200
690,0,0,-10.8652666667
691,5,1,-1.8373333333000001
692,0,2,-10.8108108108
693,0,2,-10.8108108108
694,0,1,-0.8906666666999999
695,0,2,-10.8108108108
696,4,2,-1500
697,0,1,-0.8906666666999999
698,5,0,-11.8056666666
699,0,2,-10.8108108108
700,0,2,-15.374732136900002
701,0,2,-10.8108108108
702,0,1,-0.8906666666999999
703,0,2,-17.0548813188
704,4,0,-11.8453066667
705,2,2,-1000
706,0,1,-0.8906666666999999
707,0,2,-10.8108108108
708,4,0,-11.8453066667
709,0,0,-10.8652666667
710,0,1,-0.8906666666999999
711,2,2,-1000
712,0,0,-10.8652666667
713,0,2,-17.5509209421
714,5,0,-11.8056666666
715,0,0,-10.8652666667
716,4,0,-11.8453066667
717,0,2,-10.8108108108
718,0,1,-0.8906666666999999
719,3,2,-8.166394363399998
720,0,2,-1200
721,0,2,-12.4017723292
722,4,2,-1500
723,0,2,-1200
724,5,2,-15.015015015
725,0,1,-0.8906666666999999
726,0,0,-10.8652666667
727,0,2,-12.1724454224
728,0,1,-0.8906666666999999
729,0,0,-10.8652666667
730,0,1,-0.8906666666999999
731,4,0,-11.8453066667
732,0,1,-0.8906666666999999
733,0,0,-10.8652666667
734,0,0,-10.8652666667
735,0,2,-10.8108108108
736,0,2,-10.8108108108
737,0,0,-10.8652666667
738,0,0,-10.8652666667
739,5,2,-15.015015015
740,0,2,-10.8108108108
741,0,2,-10.8108108108
742,2,2,-1000
743,0,1,-0.8906666666999999
744,0,1,-0.8906666666999999
745,4,2,-1500
746,5,0,-11.8056666666
747,0,0,-10.8652666667
748,0,2,-17.0732304782
749,4,0,-11.8453066667
750,0,2,-16.3733771591
751,0,0,-10.8652666667
752,0,2,-10.8108108108
753,0,0,-10.8652666667
754,0,0,-10.8652666667
755,0,0,-10.8652666667
756,2,2,-1000
757,0,0,-10.8652666667
758,0,0,-10.8652666667
759,0,0,-10.8652666667
760,0,2,-10.8108108108
761,0,1,-0.8906666666999999
762,0,0,-10.8652666667
763,0,1,-0.8906666666999999
764,4,0,-11.8453066667
765,0,2,-10.8108108108
766,0,1,-0.8906666666999999
767,5,0,-11.8056666666
768,0,0,-10.8652666667
769,0,2,-1200
770,0,2,-10.8108108108
771,2,0,-19.73
772,2,2,-1000
773,0,2,-10.8108108108
774,0,0,-10.8652666667
775,0,2,-10.8108108108
776,0,2,-10.8108108108
777,0,0,-10.8652666667
778,5,1,-1.8373333333000001
779,0,1,-0.8906666666999999
780,2,2,-1000
781,0,0,-10.8652666667
782,4,1,-1.9106666667
783,0,0,-10.8652666667
784,0,0,-10.8652666667
785,0,2,-14.752457470999998
786,0,0,-10.8652666667
787,5,1,-1.8373333333000001
788,2,2,-1000
789,2,0,-19.73
790,0,2,-10.8108108108
791,0,1,-0.8906666666999999
792,0,0,-10.8652666667
793,0,0,-10.8652666667
794,0,0,-10.8652666667
795,0,1,-0.8906666666999999
796,0,0,-10.8652666667
797,0,2,-10.8108108108
798,0,2,-10.8108108108
799,0,2,-16.0948699436
800,0,2,-1200
801,2,1,-10.070666666700001
802,2,0,-19.73
803,0,0,-10.8652666667
804,0,0,-10.8652666667
805,0,1,-0.8906666666999999
806,0,1,-0.8906666666999999
807,0,0,-10.8652666667
808,0,0,-10.8652666667
809,0,2,-10.8108108108
810,0,0,-10.8652666667
811,0,1,-0.8906666666999999
812,0,1,-0.8906666666999999
813,5,2,-15.015015015
814,0,0,-10.8652666667
815,4,1,-1.9106666667
816,0,2,-10.8108108108
817,0,1,-0.8906666666999999
818,0,2,-10.8108108108
819,4,1,-1.9106666667
820,0,0,-10.8652666667
821,0,0,-10.8652666667
822,4,1,-1.9106666667
823,0,2,-1200
824,0,0,-10.8652666667
825,2,1,-10.070666666700001
826,0,0,-10.8652666667
827,0,2,-15.116247576099997
828,0,0,-10.8652666667
829,0,1,-0.8906666666999999
830,0,1,-0.8906666666999999
831,2,2,-1000
832,0,0,-10.8652666667
833,0,2,-1200
834,0,2,-15.1997009928
835,0,2,-10.8108108108
836,0,0,-10.8652666667
837,0,1,-0.8906666666999999
838,0,0,-10.8652666667
839,0,2,-1200
840,0,0,-10.8652666667
841,0,0,-10.8652666667
842,5,0,-11.8056666666
843,2,1,-10.070666666700001
844,0,2,-10.8108108108
845,0,2,-10.8108108108
846,0,0,-10.8652666667
847,0,1,-0.8906666666999999
848,0,2,-12.017575585199998
849,0,0,-10.8652666667
850,5,1,-1.8373333333000001
851,5,2,-15.015015015
852,4,2,-1500
853,0,2,-10.8108108108
854,0,2,-10.8108108108
855,0,2,-10.8108108108
856,0,2,-1200
857,0,2,-10.8108108108
858,5,0,-11.8056666666
859,2,0,-19.73
860,0,0,-10.8652666667
861,0,2,-18.637443800699998
862,0,0,-10.8652666667
863,0,1,-0.8906666666999999
864,0,1,-0.8906666666999999
865,0,0,-10.8652666667
866,0,1,-0.8906666666999999
867,0,2,-1200
868,0,2,-14.2822120555
869,4,2,-1500
870,4,0,-11.8453066667
871,0,0,-10.8652666667
872,0,2,-12.3954774287
873,5,0,-11.8056666666
874,0,1,-0.8906666666999999
875,0,0,-10.8652666667
876,0,0,-10.8652666667
877,4,1,-1.9106666667
878,0,1,-0.8906666666999999
879,0,0,-10.8652666667
880,0,2,-10.8108108108
881,0,1,-0.8906666666999999
882,0,0,-10.8652666667
883,0,0,-10.8652666667
884,2,2,-1000
885,0,2,-10.8108108108
886,0,2,-1200
887,5,0,-11.8056666666
888,0,0,-10.8652666667
889,0,1,-0.8906666666999999
890,0,1,-0.8906666666999999
891,0,0,-10.8652666667
892,0,1,-0.8906666666999999
893,0,1,-0.8906666666999999
894,5,2,-15.015015015
895,0,1,-0.8906666666999999
896,0,2,-17.7480996838
897,0,2,-10.8108108108
898,0,1,-0.8906666666999999
899,0,0,-10.8652666667
900,0,1,-0.8906666666999999
901,0,2,-10.8108108108
902,0,1,-0.8906666666999999
903,0,1,-0.8906666666999999
904,5,2,-15.015015015
905,5,1,-1.8373333333000001
906,2,2,-1000
907,0,0,-10.8652666667
908,4,0,-11.8453066667
909,0,0,-10.8652666667
910,0,1,-0.8906666666999999
911,2,2,-1000
912,0,0,-10.8652666667
913,0,0,-10.8652666667
914,0,2,-10.8108108108
915,0,0,-10.8652666667
916,0,2,-18.616840607
917,0,0,-10.8652666667
918,0,1,-0.8906666666999999
919,0,0,-10.8652666667
920,0,2,-10.8108108108
921,0,2,-10.8108108108
922,0,0,-10.8652666667
923,0,1,-0.8906666666999999
924,0,1,-0.8906666666999999
925,0,2,-10.8108108108
926,0,1,-0.8906666666999999
927,0,1,-0.8906666666999999
928,0,2,-17.3621450069
929,5,1,-1.8373333333000001
930,0,2,-10.8642775129
931,0,0,-10.8652666667
932,2,0,-19.73
933,4,2,-1500
934,0,2,-16.2774537494
935,0,1,-0.8906666666999999
936,0,1,-0.8906666666999999
937,4,1,-1.9106666667
938,0,2,-15.637588859399997
939,4,1,-1.9106666667
940,0,2,-10.8108108108
941,0,2,-1200
942,0,1,-0.8906666666999999
943,0,0,-10.8652666667
944,0,1,-0.8906666666999999
945,0,2,-16.0094317696
946,0,2,-10.8108108108
947,0,1,-0.8906666666999999
948,0,1,-0.8906666666999999
949,0,2,-1200
950,2,0,-19.73
951,0,0,-10.8652666667
952,0,2,-10.8108108108
953,5,0,-11.8056666666
954,0,0,-10.8652666667
955,5,0,-11.8056666666
956,4,0,-11.8453066667
957,0,1,-0.8906666666999999
958,0,1,-0.8906666666999999
959,0,2,-10.8108108108
960,0,1,-0.8906666666999999
961,0,2,-10.8108108108
962,0,0,-10.8652666667
963,0,2,-10.8108108108
964,0,2,-18.678145372099998
965,0,0,-10.8652666667
966,0,1,-0.8906666666999999
967,0,0,-10.8652666667
968,0,2,-10.8108108108
969,0,2,-10.8108108108
970,0,0,-10.8652666667
971,0,0,-10.8652666667
972,2,2,-1000
973,2,1,-10.070666666700001
974,0,2,-1200
975,0,1,-0.8906666666999999
976,0,2,-10.8108108108
977,0,0,-10.8652666667
978,0,2,-19.421034444199996
979,2,0,-19.73
980,2,0,-19.73
981,4,2,-1500
982,0,0,-10.8652666667
983,0,0,-10.8652666667
984,0,0,-10.8652666667
985,5,0,-11.8056666666
986,0,1,-0.8906666666999999
987,0,0,-10.8652666667
988,0,2,-10.8108108108
989,0,2,-1200
990,0,1,-0.8906666666999999
991,0,0,-10.8652666667
992,4,0,-11.8453066667
993,0,1,-0.8906666666999999
994,2,0,-19.73
995,0,0,-10.8652666667
996,4,0,-11.8453066667
997,0,2,-10.8108108108
998,0,1,-0.8906666666999999
999,0,2,-10.8108108108
1000,0,0,-10.8652666667
