Step,APP,Action,Reward
446,0,0,-17.7652666667
447,0,0,-17.7652666667
448,0,1,-7.7906666667
449,0,2,-10.8108108108
450,0,1,-7.7906666667
451,0,0,-17.7652666667
452,0,0,-17.7652666667
453,0,0,-17.7652666667
454,5,2,-15.015015015
455,0,0,-17.7652666667
456,4,2,-1500
457,0,0,-17.7652666667
458,0,0,-17.7652666667
459,0,0,-17.7652666667
460,0,0,-17.7652666667
461,0,2,-10.8108108108
462,0,2,-12.639775754899997
463,0,2,-10.8108108108
464,0,0,-17.7652666667
465,0,2,-10.8108108108
466,5,1,-16.8373333333
467,4,1,-16.3706666667
468,0,0,-17.7652666667
469,2,2,-1000
470,0,2,-10.8108108108
471,4,2,-1500
472,0,1,-7.7906666667
473,0,2,-16.121767083899996
474,0,2,-10.8108108108
475,4,1,-16.3706666667
476,0,0,-17.7652666667
477,0,1,-7.7906666667
478,0,0,-17.7652666667
479,0,0,-17.7652666667
480,0,0,-17.7652666667
481,4,2,-1500
482,5,1,-16.8373333333
483,0,0,-17.7652666667
484,5,0,-26.8056666666
485,0,2,-10.8108108108
486,2,0,-96.22999999999999
487,4,2,-1500
488,0,2,-10.8108108108
489,0,2,-10.8108108108
490,0,2,-10.8108108108
491,0,2,-1200
492,0,0,-17.7652666667
493,0,1,-7.7906666667
494,4,1,-16.3706666667
495,0,1,-7.7906666667
496,0,2,-10.8108108108
497,0,2,-10.8108108108
498,0,1,-7.7906666667
499,0,2,-1200
500,0,1,-7.7906666667
501,0,1,-7.7906666667
502,0,2,-14.528051324499998
503,0,0,-17.7652666667
504,0,0,-17.7652666667
505,0,0,-17.7652666667
506,0,0,-17.7652666667
507,0,0,-17.7652666667
508,5,0,-26.8056666666
509,0,1,-7.7906666667
510,0,2,-10.8108108108
511,0,1,-7.7906666667
512,0,2,-10.8108108108
513,2,1,-86.5706666667
514,5,2,-16.3258795897
515,0,2,-10.8108108108
516,0,0,-17.7652666667
517,0,0,-17.7652666667
518,0,1,-7.7906666667
519,5,0,-26.8056666666
520,5,0,-26.8056666666
521,0,2,-10.8108108108
522,0,2,-19.045994958
523,4,2,-1500
524,2,1,-86.5706666667
525,0,2,-10.8108108108
526,0,0,-17.7652666667
527,0,2,-17.250119382299996
528,0,1,-7.7906666667
529,0,2,-16.4299308596
530,0,0,-17.7652666667
531,5,0,-26.8056666666
532,0,2,-10.8108108108
533,0,1,-7.7906666667
534,0,2,-1200
535,0,1,-7.7906666667
536,0,0,-17.7652666667
537,0,0,-17.7652666667
538,0,2,-19.2793680267
539,2,2,-1000
540,5,1,-16.8373333333
541,0,0,-17.7652666667
542,0,2,-10.8108108108
543,0,2,-10.8108108108
544,0,0,-17.7652666667
545,2,1,-86.5706666667
546,5,1,-16.8373333333
547,0,0,-17.7652666667
548,5,2,-15.015015015
549,0,0,-17.7652666667
550,0,1,-7.7906666667
551,0,1,-7.7906666667
552,0,0,-17.7652666667
553,0,1,-7.7906666667
554,0,1,-7.7906666667
555,0,0,-17.7652666667
556,2,1,-86.5706666667
557,0,2,-1200
558,0,1,-7.7906666667
559,2,2,-1000
560,0,0,-17.7652666667
561,0,0,-17.7652666667
562,2,0,-96.22999999999999
563,0,2,-10.8108108108
564,0,0,-17.7652666667
565,0,1,-7.7906666667
566,0,0,-17.7652666667
567,0,0,-17.7652666667
568,0,1,-7.7906666667
569,0,2,-10.8108108108
570,0,1,-7.7906666667
571,0,0,-17.7652666667
572,0,2,-10.8108108108
573,0,1,-7.7906666667
574,0,0,-17.7652666667
575,5,2,-15.015015015
576,0,2,-10.8108108108
577,2,2,-1000
578,0,1,-7.7906666667
579,0,2,-1200
580,0,2,-10.8108108108
581,0,2,-12.360365199299999
582,4,2,-1500
583,0,2,-17.5157557503
584,2,2,-1000
585,0,2,-1200
586,0,1,-7.7906666667
587,0,1,-7.7906666667
588,0,2,-1200
589,0,2,-10.8108108108
590,0,1,-7.7906666667
591,0,1,-7.7906666667
592,0,2,-13.870230895199999
593,0,0,-17.7652666667
594,0,2,-10.8108108108
595,0,0,-17.7652666667
596,0,1,-7.7906666667
597,2,0,-96.22999999999999
598,0,0,-17.7652666667
599,0,0,-17.7652666667
600,4,2,-1500
601,0,1,-7.7906666667
602,0,0,-17.7652666667
603,2,1,-86.5706666667
604,0,0,-17.7652666667
605,0,2,-10.8108108108
606,0,0,-17.7652666667
607,0,1,-7.7906666667
608,0,0,-17.7652666667
609,0,0,-17.7652666667
610,0,2,-14.625122831099999
611,0,2,-18.2198412221
612,0,0,-17.7652666667
613,0,0,-17.7652666667
614,2,2,-1000
615,5,1,-16.8373333333
616,0,2,-10.8108108108
617,2,2,-1000
618,0,2,-15.5391641038
619,4,2,-1500
620,2,2,-1000
621,0,2,-1200
622,0,2,-10.8108108108
623,0,2,-10.8108108108
624,0,2,-10.8108108108
625,0,1,-7.7906666667
626,0,0,-17.7652666667
627,0,0,-17.7652666667
628,0,1,-7.7906666667
629,0,0,-17.7652666667
