Step,APP,Action,Reward
71,1,0,-72.6076666667
72,0,0,-17.7652666667
73,2,0,-96.22999999999999
74,4,0,-26.3053066667
75,3,0,-13.364333333400001
76,2,1,-86.5706666667
77,0,0,-17.7652666667
78,5,0,-26.8056666666
79,2,0,-96.22999999999999
80,4,0,-26.3053066667
81,4,0,-26.3053066667
82,1,0,-72.6076666667
83,0,0,-17.7652666667
84,2,0,-96.22999999999999
85,5,0,-26.8056666666
86,4,0,-26.3053066667
87,3,0,-13.364333333400001
88,4,0,-26.3053066667
89,0,0,-17.7652666667
90,3,0,-13.364333333400001
91,2,0,-96.22999999999999
92,5,0,-26.8056666666
93,5,0,-26.8056666666
94,1,0,-72.6076666667
95,4,0,-26.3053066667
96,2,0,-96.22999999999999
97,3,0,-13.364333333400001
98,4,0,-26.3053066667
99,1,0,-72.6076666667
100,3,0,-13.364333333400001
101,0,0,-17.7652666667
102,5,0,-26.8056666666
103,0,0,-17.7652666667
104,2,0,-96.22999999999999
105,3,0,-13.364333333400001
106,2,0,-96.22999999999999
107,3,0,-13.364333333400001
108,1,0,-72.6076666667
109,5,0,-26.8056666666
110,0,0,-17.7652666667
111,2,0,-96.22999999999999
112,5,0,-26.8056666666
113,4,0,-26.3053066667
114,1,0,-72.6076666667
115,1,0,-72.6076666667
116,1,0,-72.6076666667
117,3,0,-13.364333333400001
118,4,0,-26.3053066667
119,0,0,-17.7652666667
120,3,0,-13.364333333400001
121,2,0,-96.22999999999999
122,0,0,-17.7652666667
123,4,0,-26.3053066667
124,0,2,-10.8108108108
125,3,0,-13.364333333400001
126,4,0,-26.3053066667
127,3,0,-13.364333333400001
128,2,0,-96.22999999999999
129,4,0,-26.3053066667
130,2,0,-96.22999999999999
131,1,0,-72.6076666667
132,2,0,-96.22999999999999
133,0,0,-17.7652666667
134,0,0,-17.7652666667
135,2,0,-96.22999999999999
136,0,0,-17.7652666667
137,5,0,-26.8056666666
138,2,0,-96.22999999999999
139,4,0,-26.3053066667
140,2,2,-1000
141,0,0,-17.7652666667
142,0,0,-17.7652666667
143,0,0,-17.7652666667
144,2,0,-96.22999999999999
145,1,0,-72.6076666667
146,0,0,-17.7652666667
147,1,0,-72.6076666667
148,0,0,-17.7652666667
149,2,0,-96.22999999999999
150,5,0,-26.8056666666
151,5,0,-26.8056666666
152,0,0,-17.7652666667
153,1,0,-72.6076666667
154,5,0,-26.8056666666
155,0,0,-17.7652666667
156,2,0,-96.22999999999999
157,1,0,-72.6076666667
158,3,1,-3.3706666667
159,5,0,-26.8056666666
160,0,0,-17.7652666667
161,4,0,-26.3053066667
162,0,2,-13.6355055065
163,0,0,-17.7652666667
164,3,0,-13.364333333400001
165,4,0,-26.3053066667
166,5,0,-26.8056666666
167,1,0,-72.6076666667
168,0,0,-17.7652666667
169,3,0,-13.364333333400001
170,0,0,-17.7652666667
171,0,0,-17.7652666667
172,4,0,-26.3053066667
173,4,0,-26.3053066667
174,4,0,-26.3053066667
175,0,0,-17.7652666667
176,0,0,-17.7652666667
177,2,0,-96.22999999999999
178,4,0,-26.3053066667
179,2,0,-96.22999999999999
180,4,0,-26.3053066667
181,3,0,-13.364333333400001
182,4,0,-26.3053066667
183,2,0,-96.22999999999999
184,1,0,-72.6076666667
185,0,0,-17.7652666667
186,3,0,-13.364333333400001
187,2,0,-96.22999999999999
188,2,0,-96.22999999999999
189,2,0,-96.22999999999999
190,2,0,-96.22999999999999
191,2,0,-96.22999999999999
192,0,0,-17.7652666667
193,0,0,-17.7652666667
194,4,0,-26.3053066667
195,2,0,-96.22999999999999
196,1,0,-72.6076666667
197,5,0,-26.8056666666
198,0,0,-17.7652666667
199,0,0,-17.7652666667
200,3,1,-3.3706666667
201,0,0,-17.7652666667
202,0,0,-17.7652666667
203,3,0,-13.364333333400001
204,3,0,-13.364333333400001
205,2,0,-96.22999999999999
206,0,1,-7.7906666667
207,5,0,-26.8056666666
208,4,0,-26.3053066667
209,1,0,-72.6076666667
210,4,0,-26.3053066667
211,4,0,-26.3053066667
212,1,2,-100
213,2,0,-96.22999999999999
214,3,0,-13.364333333400001
215,0,0,-17.7652666667
216,4,0,-26.3053066667
217,2,0,-96.22999999999999
218,2,0,-96.22999999999999
219,5,0,-26.8056666666
220,4,0,-26.3053066667
221,0,0,-17.7652666667
222,0,0,-17.7652666667
223,0,0,-17.7652666667
224,1,0,-72.6076666667
225,3,0,-13.364333333400001
226,5,0,-26.8056666666
227,5,0,-26.8056666666
228,0,0,-17.7652666667
229,0,0,-17.7652666667
230,0,0,-17.7652666667
231,1,0,-72.6076666667
232,3,0,-13.364333333400001
233,2,1,-86.5706666667
234,0,1,-7.7906666667
235,1,0,-72.6076666667
236,4,0,-26.3053066667
237,5,0,-26.8056666666
238,1,0,-72.6076666667
239,2,0,-96.22999999999999
240,3,0,-13.364333333400001
241,5,0,-26.8056666666
242,2,0,-96.22999999999999
243,4,0,-26.3053066667
244,2,0,-96.22999999999999
245,2,2,-1000
246,3,0,-13.364333333400001
247,0,0,-17.7652666667
248,0,2,-10.8108108108
249,4,0,-26.3053066667
250,1,0,-72.6076666667
251,1,0,-72.6076666667
252,1,0,-72.6076666667
253,3,0,-13.364333333400001
254,3,0,-13.364333333400001
255,0,0,-17.7652666667
256,4,0,-26.3053066667
257,1,0,-72.6076666667
258,3,0,-13.364333333400001
259,5,0,-26.8056666666
260,0,0,-17.7652666667
261,0,0,-17.7652666667
262,3,0,-13.364333333400001
263,4,0,-26.3053066667
264,1,0,-72.6076666667
265,1,0,-72.6076666667
266,3,0,-13.364333333400001
267,5,0,-26.8056666666
268,3,0,-13.364333333400001
269,3,0,-13.364333333400001
270,5,0,-26.8056666666
271,5,1,-16.8373333333
272,1,0,-72.6076666667
273,5,0,-26.8056666666
274,3,0,-13.364333333400001
275,3,0,-13.364333333400001
276,1,0,-72.6076666667
277,0,0,-17.7652666667
278,0,0,-17.7652666667
279,2,0,-96.22999999999999
280,3,0,-13.364333333400001
281,2,0,-96.22999999999999
282,5,1,-16.8373333333
283,4,0,-26.3053066667
284,2,0,-96.22999999999999
285,3,0,-13.364333333400001
286,0,1,-7.7906666667
287,4,0,-26.3053066667
288,5,0,-26.8056666666
289,2,0,-96.22999999999999
290,0,0,-17.7652666667
291,4,0,-26.3053066667
292,4,0,-26.3053066667
293,3,0,-13.364333333400001
294,5,0,-26.8056666666
295,0,0,-17.7652666667
296,3,2,-3.003003003
297,2,0,-96.22999999999999
298,3,0,-13.364333333400001
299,4,0,-26.3053066667
300,2,0,-96.22999999999999
301,0,0,-17.7652666667
302,0,0,-17.7652666667
303,1,0,-72.6076666667
304,0,0,-17.7652666667
305,5,0,-26.8056666666
306,3,0,-13.364333333400001
307,5,0,-26.8056666666
308,4,0,-26.3053066667
309,0,0,-17.7652666667
310,3,0,-13.364333333400001
311,0,0,-17.7652666667
312,5,0,-26.8056666666
313,4,0,-26.3053066667
314,5,0,-26.8056666666
315,2,0,-96.22999999999999
316,1,0,-72.6076666667
317,2,0,-96.22999999999999
318,1,0,-72.6076666667
319,4,0,-26.3053066667
320,1,0,-72.6076666667
321,5,0,-26.8056666666
322,2,0,-96.22999999999999
323,2,0,-96.22999999999999
324,1,0,-72.6076666667
325,5,0,-26.8056666666
326,4,0,-26.3053066667
327,3,0,-13.364333333400001
328,2,1,-86.5706666667
329,5,0,-26.8056666666
330,2,0,-96.22999999999999
331,0,0,-17.7652666667
332,2,0,-96.22999999999999
333,0,0,-17.7652666667
334,5,0,-26.8056666666
335,0,0,-17.7652666667
336,1,0,-72.6076666667
337,4,0,-26.3053066667
338,2,0,-96.22999999999999
339,1,0,-72.6076666667
340,0,0,-17.7652666667
341,0,0,-17.7652666667
342,1,0,-72.6076666667
343,0,0,-17.7652666667
344,1,0,-72.6076666667
345,1,1,-62.870666666700004
346,3,0,-13.364333333400001
347,2,0,-96.22999999999999
348,2,0,-96.22999999999999
349,5,0,-26.8056666666
350,0,0,-17.7652666667
351,0,0,-17.7652666667
352,4,0,-26.3053066667
353,0,0,-17.7652666667
354,4,0,-26.3053066667
355,3,0,-13.364333333400001
356,1,0,-72.6076666667
357,4,0,-26.3053066667
358,5,0,-26.8056666666
359,4,0,-26.3053066667
360,5,0,-26.8056666666
361,4,0,-26.3053066667
362,0,0,-17.7652666667
363,5,0,-26.8056666666
364,3,0,-13.364333333400001
365,4,0,-26.3053066667
366,5,0,-26.8056666666
367,5,0,-26.8056666666
368,0,0,-17.7652666667
