Step,APP,Action,Reward
255,3,1,-74.02869425919998
256,0,1,-74.14632846459999
257,5,0,-26.8056666666
258,4,2,-1500
259,4,0,-26.3053066667
260,0,2,-18.4863374889
261,2,2,-1000
262,3,0,-13.364333333400001
263,3,2,-3.003003003
264,5,2,-15.015015015
265,5,2,-15.256028409199999
266,3,0,-13.364333333400001
267,5,2,-200
268,0,0,-17.7652666667
269,5,2,-200
270,1,1,-72.70901102399999
271,5,2,-200
272,1,1,-73.66708520229999
273,3,2,-3.003003003
274,3,2,-3.003003003
275,3,0,-13.364333333400001
276,4,0,-26.3053066667
277,1,1,-74.45854447109997
278,3,2,-3.003003003
279,0,1,-74.15623182749997
280,3,2,-9.8662982341
281,0,0,-17.7652666667
282,0,2,-15.712984755199997
283,4,0,-26.3053066667
284,4,0,-26.3053066667
285,5,2,-200
286,2,1,-86.5706666667
287,4,0,-26.3053066667
288,2,2,-1000
289,5,0,-26.8056666666
290,1,2,-100
291,5,2,-16.1849956471
292,1,0,-72.6076666667
293,2,2,-1000
294,1,0,-72.6076666667
295,2,2,-1000
296,5,0,-26.8056666666
297,5,2,-200
298,1,2,-100
299,3,2,-12.065447457999998
300,2,0,-96.22999999999999
301,0,0,-17.7652666667
302,5,2,-200
303,3,1,-71.31216178899996
304,0,2,-10.8108108108
305,4,2,-1500
306,1,0,-72.6076666667
307,4,1,-70.58467258379994
308,2,2,-1000
309,5,2,-15.015015015
310,3,0,-13.364333333400001
311,0,2,-10.8108108108
312,2,0,-96.22999999999999
313,1,0,-72.6076666667
314,1,2,-100
315,0,1,-69.08839059719993
316,5,0,-26.8056666666
317,4,2,-1500
318,2,1,-86.5706666667
319,1,0,-72.6076666667
320,0,2,-10.8108108108
321,1,2,-100
322,3,1,-68.63201196229993
323,4,1,-68.26937932529992
324,2,2,-1000
325,4,1,-68.10934914689992
326,4,0,-26.3053066667
327,5,2,-200
328,3,0,-13.364333333400001
329,0,2,-10.8108108108
330,5,1,-75.03915548559993
331,4,2,-1500
332,5,0,-26.8056666666
333,0,2,-19.4730679648
334,1,1,-69.23153670699993
335,1,0,-72.6076666667
336,5,0,-26.8056666666
337,0,2,-10.8108108108
338,3,0,-13.364333333400001
339,4,2,-1500
340,2,0,-96.22999999999999
341,5,0,-26.8056666666
342,4,2,-1500
343,2,2,-1000
344,5,1,-72.88838136889993
345,0,1,-66.24982364289994
346,1,0,-72.6076666667
347,4,1,-65.84221024349993
348,4,2,-1500
349,5,1,-72.38405338289994
350,0,2,-19.1170921489
351,5,1,-72.37289562539993
352,1,2,-100
353,5,2,-18.751444530299995
354,4,2,-1500
355,5,0,-26.8056666666
356,5,1,-71.87764951319994
357,4,1,-64.21159541789993
358,2,2,-1000
359,0,2,-10.8108108108
360,3,1,-63.99674236169993
361,3,2,-3.003003003
362,1,0,-72.6076666667
363,2,2,-1000
364,5,1,-69.85927570229994
365,1,0,-72.6076666667
366,2,2,-1000
367,3,1,-62.95069543019994
368,2,1,-86.5706666667
369,1,1,-63.83994044279994
370,3,0,-13.364333333400001
371,3,0,-13.364333333400001
372,4,2,-1500
373,1,1,-62.91450310599992
374,1,2,-100
375,2,1,-86.5706666667
376,0,2,-1200
377,5,0,-26.8056666666
378,1,2,-100
379,0,1,-60.94028249789991
380,0,2,-10.8108108108
381,1,2,-100
382,3,2,-4.0965739895999995
383,2,2,-1000
384,1,1,-62.870666666700004
385,3,1,-60.25565809399993
386,1,1,-62.870666666700004
387,3,2,-14.927815061499995
388,5,0,-26.8056666666
389,2,1,-86.5706666667
390,1,0,-72.6076666667
391,5,2,-200
392,2,1,-86.5706666667
393,5,0,-26.8056666666
394,1,2,-100
395,3,0,-13.364333333400001
396,5,0,-26.8056666666
397,2,1,-86.5706666667
398,3,1,-60.976099517600026
399,1,2,-100
400,3,1,-60.80669212030003
401,2,0,-96.22999999999999
402,2,2,-1000
403,4,2,-1500
404,5,2,-15.015015015
405,3,2,-3.003003003
406,5,2,-15.015015015
407,4,1,-59.53936392710003
408,1,1,-62.870666666700004
409,3,2,-3.003003003
410,4,2,-1500
411,2,1,-86.5706666667
412,4,1,-61.4688245684
413,0,1,-61.869062619000005
414,0,2,-1200
415,2,1,-86.5706666667
416,1,0,-72.6076666667
417,0,2,-10.8108108108
418,3,0,-13.364333333400001
419,5,1,-71.58697480389992
420,4,2,-1500
421,1,2,-100
422,0,1,-64.69668185059993
423,0,1,-64.80411584899993
424,4,2,-1500
425,4,2,-1500
426,4,2,-1500
427,1,0,-72.6076666667
428,2,2,-1000
429,3,1,-64.43754955009993
430,1,1,-65.30652416709994
431,0,1,-65.15850734779993
432,1,1,-66.20063898299993
433,0,2,-10.8108108108
434,0,2,-10.8108108108
435,2,2,-1000
436,5,2,-200
437,2,1,-86.5706666667
438,1,1,-70.84742473299994
439,3,2,-3.003003003
440,1,2,-100
441,0,0,-17.7652666667
442,4,1,-69.87769594989993
443,0,0,-17.7652666667
444,0,0,-17.7652666667
445,1,2,-100
446,3,0,-13.364333333400001
447,0,0,-17.7652666667
448,1,2,-100
449,4,0,-26.3053066667
450,1,2,-100
451,3,2,-10.238078460299999
452,1,2,-100
453,5,0,-26.8056666666
454,1,2,-100
455,3,2,-3.003003003
456,3,0,-13.364333333400001
457,2,0,-96.22999999999999
458,2,1,-86.5706666667
459,4,1,-67.42267314259992
460,5,0,-26.8056666666
461,0,1,-67.51456502039993
462,1,2,-100
463,4,0,-26.3053066667
464,4,1,-66.69925170069992
465,5,0,-26.8056666666
466,3,1,-66.90932091309993
467,2,2,-1000
468,2,2,-1000
469,5,2,-15.015015015
470,1,2,-100
471,2,2,-1000
472,3,2,-5.1220883901
473,1,2,-100
474,1,0,-72.6076666667
475,3,2,-3.9503908756999966
476,5,2,-15.015015015
477,1,2,-100
478,4,1,-65.15953654939992
479,0,1,-65.70915122069992
480,5,0,-26.8056666666
481,4,2,-1500
482,3,2,-3.003003003
483,0,2,-14.448621125599999
484,3,0,-13.364333333400001
485,5,2,-16.756164371799997
486,5,1,-71.41383143699991
487,1,1,-65.90983292619993
488,0,2,-12.149077140999998
489,3,2,-3.003003003
490,1,2,-100
491,0,2,-10.8108108108
492,2,2,-1000
493,3,1,-64.42541710819992
494,0,2,-1200
495,2,0,-96.22999999999999
496,2,1,-86.5706666667
497,0,0,-17.7652666667
498,3,2,-12.876253275899998
499,5,1,-70.32736129679998
500,2,2,-1000
501,5,2,-200
502,4,0,-26.3053066667
503,1,0,-72.6076666667
504,4,1,-62.91907890469996
505,2,1,-86.5706666667
506,4,1,-63.10394257069996
507,1,1,-64.77233214599997
508,4,1,-63.67239391749996
509,5,2,-15.015015015
510,1,1,-65.23255391289996
511,0,2,-1200
512,0,0,-17.7652666667
513,0,1,-64.58641952759996
514,2,2,-1000
515,2,0,-96.22999999999999
516,1,2,-100
517,4,2,-1500
518,2,2,-1000
519,1,1,-65.12693801159996
520,3,2,-3.003003003
521,0,1,-62.94707092799996
522,5,0,-26.8056666666
523,4,0,-26.3053066667
524,5,2,-15.015015015
525,3,2,-3.003003003
526,1,2,-100
527,1,2,-100
528,1,1,-62.870666666700004
529,3,2,-6.965014164799999
530,0,2,-10.8108108108
531,4,0,-26.3053066667
532,4,1,-60.71651740069996
533,2,0,-96.22999999999999
534,2,0,-96.22999999999999
535,1,2,-100
536,5,0,-26.8056666666
537,5,1,-67.51878085170001
538,1,2,-100
539,5,2,-17.978201168
540,2,1,-86.5706666667
541,4,2,-1500
542,0,2,-19.593310376399998
543,1,0,-72.6076666667
544,1,1,-62.870666666700004
545,1,2,-100
546,0,1,-59.956252459800005
547,4,0,-26.3053066667
548,2,2,-1000
549,0,0,-17.7652666667
550,0,1,-58.1514010533
551,2,1,-86.5706666667
552,2,0,-96.22999999999999
553,2,1,-86.5706666667
554,4,2,-1500
555,5,2,-15.0933228024
556,2,0,-96.22999999999999
557,0,0,-17.7652666667
558,5,2,-15.015015015
559,2,2,-1000
560,3,2,-3.003003003
561,1,0,-72.6076666667
562,4,2,-1500
563,1,0,-72.6076666667
564,3,1,-59.38249308610001
565,4,1,-58.94681906040001
566,3,1,-59.46858626960002
567,1,1,-62.870666666700004
568,0,1,-59.15061232640001
569,0,2,-1200
570,1,2,-100
571,1,1,-62.870666666700004
572,2,2,-1000
573,5,2,-15.015015015
574,2,1,-86.5706666667
575,3,2,-3.003003003
576,4,2,-1500
577,1,1,-62.870666666700004
578,5,1,-67.09309020220002
579,1,2,-100
580,0,2,-1200
581,3,1,-59.70217066310001
582,5,2,-15.7709267123
583,4,2,-1500
584,2,1,-86.5706666667
585,1,0,-72.6076666667
586,0,1,-61.768790457899996
587,1,0,-72.6076666667
588,2,2,-1000
589,5,1,-68.3755706776
590,4,0,-26.3053066667
591,3,2,-13.337048075699997
592,3,2,-3.003003003
593,2,2,-1000
594,4,2,-1500
595,3,0,-13.364333333400001
596,0,1,-61.170436481399996
597,5,0,-26.8056666666
598,2,0,-96.22999999999999
599,3,1,-60.505204212399995
600,2,2,-1000
601,3,2,-3.003003003
602,4,1,-59.57448267219999
603,5,2,-15.015015015
604,2,2,-1000
605,1,1,-62.870666666700004
606,4,2,-1500
607,1,1,-63.039404140499975
608,0,2,-17.7325146948
609,3,2,-9.6016616139
610,0,2,-10.8947655949
611,0,2,-1200
612,5,0,-26.8056666666
613,3,0,-13.364333333400001
614,5,1,-68.00379728710001
615,4,0,-26.3053066667
616,0,1,-61.15559304890001
617,0,1,-61.152160687700004
618,2,2,-1000
619,5,1,-67.77415923279997
620,3,2,-3.003003003
621,2,0,-96.22999999999999
622,3,2,-3.003003003
623,2,0,-96.22999999999999
624,4,2,-1500
625,0,1,-60.074495373400005
626,4,2,-1500
627,0,2,-17.0800842343
628,0,2,-10.8108108108
629,0,1,-59.78335633469998
630,5,1,-66.49423259160001
631,1,2,-100
632,2,0,-96.22999999999999
633,5,1,-65.8142144051
634,2,1,-86.5706666667
635,5,1,-65.56872747740002
636,0,0,-17.7652666667
637,2,1,-86.5706666667
638,0,0,-17.7652666667
639,0,2,-10.8108108108
640,1,2,-100
641,2,2,-1000
642,0,1,-57.200358145900026
643,4,0,-26.3053066667
644,1,2,-100
645,2,1,-86.5706666667
646,1,1,-63.80614039750001
647,2,0,-96.22999999999999
648,4,2,-1500
649,5,0,-26.8056666666
650,2,2,-1000
651,0,2,-13.424512979199996
652,2,2,-1000
653,3,2,-3.003003003
654,1,2,-100
655,4,2,-1500
656,1,2,-100
657,3,2,-10.158359939699999
658,1,2,-100
659,0,1,-61.5198024131
660,0,0,-17.7652666667
661,1,2,-100
662,2,2,-1000
663,2,2,-1000
664,0,1,-60.8222425977
665,5,1,-67.46196980510001
666,2,0,-96.22999999999999
667,4,2,-1500
668,0,1,-60.1313114936
669,0,2,-10.8108108108
670,5,0,-26.8056666666
671,4,0,-26.3053066667
672,5,2,-15.015015015
673,0,2,-10.8108108108
674,3,2,-3.003003003
675,3,0,-13.364333333400001
676,4,2,-1500
677,4,1,-58.7847865135
678,0,1,-59.3894324269
679,0,1,-59.468389756099995
680,4,2,-1500
681,1,2,-100
682,4,0,-26.3053066667
683,1,0,-72.6076666667
684,3,1,-57.9761677873
685,2,0,-96.22999999999999
686,3,2,-9.1446367576
687,5,0,-26.8056666666
688,2,0,-96.22999999999999
689,4,0,-26.3053066667
690,0,0,-17.7652666667
691,2,2,-1000
692,0,0,-17.7652666667
693,0,0,-17.7652666667
694,5,2,-15.015015015
695,0,0,-17.7652666667
696,4,2,-1500
697,1,2,-100
698,0,1,-55.47762125559999
699,2,0,-96.22999999999999
700,1,1,-62.870666666700004
701,0,2,-10.8108108108
702,0,0,-17.7652666667
703,4,0,-26.3053066667
704,4,2,-1500
705,3,0,-13.364333333400001
706,1,0,-72.6076666667
707,2,1,-86.5706666667
708,5,0,-26.8056666666
709,5,1,-61.260000941999934
710,1,0,-72.6076666667
711,0,2,-18.8216125721
712,1,2,-100
713,0,0,-17.7652666667
714,2,2,-1000
715,1,2,-100
716,0,0,-17.7652666667
717,5,1,-60.17532577529994
718,3,2,-3.003003003
719,1,1,-62.870666666700004
720,3,2,-3.003003003
721,4,0,-26.3053066667
722,2,0,-96.22999999999999
723,2,2,-1000
724,4,0,-26.3053066667
725,2,0,-96.22999999999999
726,1,2,-100
727,0,0,-17.7652666667
728,3,0,-13.364333333400001
729,5,1,-61.677980387999945
730,4,0,-26.3053066667
731,3,0,-13.364333333400001
732,4,2,-1500
733,1,2,-100
734,1,1,-62.870666666700004
735,1,0,-72.6076666667
736,1,1,-62.870666666700004
737,5,2,-200
738,2,2,-1000
739,1,0,-72.6076666667
740,0,1,-56.8998069041
741,4,0,-26.3053066667
742,3,0,-13.364333333400001
743,1,1,-62.870666666700004
744,5,2,-15.015015015
745,4,1,-58.15218425369999
746,2,2,-1000
747,1,0,-72.6076666667
748,4,2,-1500
749,4,1,-57.055388250799986
750,5,1,-64.30133696619998
751,4,1,-57.04847808879998
752,0,0,-17.7652666667
753,3,2,-3.003003003
754,0,2,-10.8108108108
755,1,2,-100
756,4,1,-56.65928042479998
757,2,2,-1000
758,3,1,-56.26564611049998
759,3,2,-3.003003003
760,3,2,-3.003003003
761,1,0,-72.6076666667
762,4,0,-26.3053066667
763,3,2,-3.003003003
764,3,2,-11.8504473325
765,0,2,-1200
766,4,0,-26.3053066667
767,5,1,-61.68894129169998
768,3,2,-3.003003003
769,5,2,-16.512063410699998
770,4,0,-26.3053066667
771,3,1,-54.342538517199976
772,1,1,-62.870666666700004
773,3,1,-54.7438492375
774,3,1,-54.7681573455
775,2,2,-1000
776,0,0,-17.7652666667
777,0,0,-17.7652666667
778,4,1,-53.9241392115
779,2,2,-1000
780,0,1,-54.4683268971
781,2,0,-96.22999999999999
782,3,2,-3.003003003
783,4,2,-1500
784,2,2,-1000
785,1,0,-72.6076666667
786,0,1,-52.8408146788
787,5,1,-59.6388480728
788,3,0,-13.364333333400001
789,3,1,-52.6919995029
790,5,0,-26.8056666666
791,2,2,-1000
792,3,0,-13.364333333400001
793,4,1,-51.7473210207
794,4,2,-1500
795,0,2,-14.402510691699998
796,4,2,-1500
797,5,2,-15.015015015
798,4,1,-51.48004261639993
799,0,1,-51.914572918100006
800,0,1,-51.849465006200006
801,0,0,-17.7652666667
802,0,2,-10.8108108108
803,0,2,-10.8108108108
804,0,1,-51.40729765390001
805,0,0,-17.7652666667
806,0,0,-17.7652666667
807,2,2,-1000
808,5,2,-15.015015015
809,2,2,-1000
810,1,0,-72.6076666667
811,3,0,-13.364333333400001
812,1,0,-72.6076666667
813,3,1,-49.96385253690002
814,3,2,-3.003003003
815,5,2,-15.015015015
816,4,1,-49.02938644199994
817,1,1,-62.870666666700004
818,0,1,-48.76043014390001
819,4,2,-1500
820,5,2,-15.015015015
821,4,1,-48.080289405100004
822,0,2,-1200
823,0,1,-48.114515290799936
824,2,1,-86.5706666667
825,2,1,-86.5706666667
826,4,2,-1500
827,1,2,-100
828,4,1,-47.16752490159993
829,4,0,-26.3053066667
830,0,2,-16.3984257253
831,5,2,-200
832,3,0,-13.364333333400001
833,2,0,-96.22999999999999
834,4,1,-46.06313326200001
835,2,1,-86.5706666667
836,3,1,-46.39144564160001
837,4,2,-1500
838,1,2,-100
839,4,2,-1500
840,2,0,-96.22999999999999
841,2,2,-1000
842,5,0,-26.8056666666
843,4,2,-1500
844,5,2,-18.2429725454
845,2,2,-1000
846,0,2,-17.4104365981
847,3,2,-3.003003003
848,2,2,-1000
849,2,2,-1000
850,4,2,-1500
851,2,2,-1000
852,0,2,-10.8108108108
853,2,0,-96.22999999999999
854,5,0,-26.8056666666
855,4,2,-1500
856,5,1,-49.33612366550002
857,4,0,-26.3053066667
858,0,0,-17.7652666667
859,5,0,-26.8056666666
860,2,0,-96.22999999999999
861,2,1,-86.5706666667
862,3,1,-43.39927298429994
863,3,0,-13.364333333400001
864,0,0,-17.7652666667
865,3,2,-5.939573307899997
866,3,2,-17.6569442478
867,5,1,-49.568224618999956
868,3,0,-13.364333333400001
869,1,0,-72.6076666667
870,3,0,-13.364333333400001
871,0,1,-41.78216022669995
872,1,2,-100
873,1,1,-62.870666666700004
874,0,2,-10.8108108108
875,5,1,-52.65202494130003
876,2,1,-86.5706666667
877,5,0,-26.8056666666
878,2,1,-86.5706666667
879,3,0,-13.364333333400001
880,4,1,-51.69801130759999
881,3,1,-52.14128801129999
882,5,2,-200
883,4,2,-1500
884,4,2,-1500
885,3,2,-3.003003003
886,4,2,-1500
887,3,2,-17.3936829102
888,5,2,-15.015015015
889,2,1,-86.5706666667
890,5,0,-26.8056666666
891,5,2,-15.015015015
892,1,2,-100
893,2,2,-1000
894,4,2,-1500
895,3,0,-13.364333333400001
896,5,2,-15.015015015
897,1,0,-72.6076666667
898,0,1,-58.78568042960001
899,0,2,-13.4564063925
900,0,1,-58.615346713800015
901,0,0,-17.7652666667
902,3,0,-13.364333333400001
903,1,2,-100
904,3,2,-3.003003003
905,5,0,-26.8056666666
906,5,2,-200
907,1,0,-72.6076666667
908,5,0,-26.8056666666
909,0,1,-56.44056991250002
910,0,0,-17.7652666667
911,3,2,-6.7998225778
912,4,1,-55.51204726170001
913,5,2,-200
914,2,2,-1000
915,0,1,-55.82836263580001
916,0,1,-55.91512949530001
917,0,2,-10.8108108108
918,5,1,-62.68429099660001
919,5,0,-26.8056666666
920,1,1,-62.870666666700004
921,1,2,-100
922,4,0,-26.3053066667
923,3,0,-13.364333333400001
924,4,0,-26.3053066667
925,0,2,-10.8108108108
926,0,2,-19.444457379899998
927,1,0,-72.6076666667
928,3,2,-3.003003003
929,1,2,-100
930,2,2,-1000
931,5,1,-68.1025052739
932,3,1,-61.3263299955
933,3,0,-13.364333333400001
934,4,2,-1500
935,5,0,-26.8056666666
936,1,0,-72.6076666667
937,0,2,-16.7846929963
938,3,1,-59.52296568209999
939,4,0,-26.3053066667
940,3,2,-10.3858735423
941,4,2,-1500
942,5,0,-26.8056666666
943,0,0,-17.7652666667
944,1,0,-72.6076666667
945,2,1,-86.5706666667
946,2,1,-86.5706666667
947,4,2,-1500
948,0,2,-10.8108108108
949,5,0,-26.8056666666
950,5,1,-66.7160609923
951,0,0,-17.7652666667
952,1,0,-72.6076666667
953,4,1,-58.9601621107
954,1,1,-62.870666666700004
955,5,2,-19.2156275868
956,3,2,-3.003003003
957,0,2,-1200
958,1,2,-100
959,1,2,-100
960,2,0,-96.22999999999999
961,2,2,-1000
962,3,1,-59.531566884299984
963,4,2,-1500
964,4,2,-1500
965,2,1,-86.5706666667
966,4,0,-26.3053066667
967,5,2,-15.015015015
968,4,1,-60.344746164700005
969,1,1,-62.870666666700004
970,2,1,-86.5706666667
971,1,1,-63.77816286920001
972,2,2,-1000
973,3,2,-3.003003003
974,3,1,-63.056175068
975,1,0,-72.6076666667
976,2,1,-86.5706666667
977,0,2,-10.8108108108
978,0,2,-10.8108108108
979,4,0,-26.3053066667
980,3,1,-62.263538518799926
981,0,1,-62.30926425169992
982,0,0,-17.7652666667
983,0,0,-17.7652666667
984,0,2,-13.635776337100001
985,4,2,-1500
986,5,2,-200
987,4,2,-1500
988,1,0,-72.6076666667
989,5,0,-26.8056666666
990,4,2,-1500
991,2,2,-1000
992,5,1,-67.24026018109993
993,1,2,-100
994,4,2,-1500
995,5,2,-200
996,0,1,-59.41137275929994
997,3,1,-59.239381561199934
998,4,1,-58.85893131029993
999,1,2,-100
1000,4,2,-1500
1001,0,0,-17.7652666667
1002,5,0,-26.8056666666
1003,2,1,-86.5706666667
1004,5,2,-15.015015015
1005,0,2,-10.8108108108
1006,5,2,-15.015015015
1007,3,2,-3.003003003
1008,3,2,-17.1140992066
1009,0,2,-10.8108108108
1010,5,1,-63.553313986199946
1011,2,0,-96.22999999999999
1012,1,1,-62.870666666700004
1013,2,1,-86.5706666667
1014,3,0,-13.364333333400001
1015,4,0,-26.3053066667
1016,3,2,-9.707881515700002
1017,4,1,-61.2417800862
1018,4,2,-1500
1019,5,0,-26.8056666666
1020,3,0,-13.364333333400001
1021,4,2,-1500
1022,1,0,-72.6076666667
1023,2,1,-86.5706666667
1024,2,0,-96.22999999999999
1025,4,1,-65.88593499969998
1026,3,0,-13.364333333400001
1027,3,0,-13.364333333400001
1028,3,2,-14.7067199243
1029,3,0,-13.364333333400001
1030,0,1,-65.7350880418
1031,0,1,-65.37175311499999
1032,3,2,-16.617437076199998
1033,3,0,-13.364333333400001
1034,5,0,-26.8056666666
1035,1,2,-100
1036,3,0,-13.364333333400001
1037,4,2,-1500
1038,0,1,-63.772633811999995
1039,3,2,-5.403317912400001
1040,0,1,-63.40452079319999
1041,3,0,-13.364333333400001
1042,2,2,-1000
1043,2,2,-1000
1044,3,0,-13.364333333400001
1045,4,2,-1500
1046,1,2,-100
1047,2,0,-96.22999999999999
1048,5,2,-15.015015015
1049,3,2,-3.003003003
1050,0,2,-10.8108108108
1051,1,1,-62.870666666700004
1052,2,2,-1000
1053,4,2,-1500
1054,4,2,-1500
1055,4,1,-59.99830571409999
1056,2,2,-1000
1057,1,2,-100
1058,1,2,-100
1059,0,2,-10.8108108108
1060,2,2,-1000
1061,3,0,-13.364333333400001
1062,5,0,-26.8056666666
1063,1,0,-72.6076666667
