Step,APP,Action,Reward
214,0,0,-120
215,0,0,-120
216,0,0,-120
217,0,2,-120
218,5,2,-20
219,0,0,-120
220,0,2,-120
221,0,2,-120
222,0,0,-120
223,0,1,-76.79066666669999
224,0,2,-120
225,0,1,-76.79066666669999
226,0,0,-137.5752666667
227,4,0,-120
228,0,0,-20
229,5,1,-20
230,5,0,-120
231,0,0,-120
232,0,1,-76.79066666669999
233,0,2,-120
234,0,2,-120
235,0,0,-137.5752666667
236,4,2,-150
237,0,2,-120
238,0,0,-120
239,0,2,-120
240,0,0,-120
241,0,2,-120
242,0,0,-137.5752666667
243,4,0,-120
244,0,2,-120
245,0,2,-120
246,0,2,-120
247,0,0,-137.5752666667
248,4,1,-120
249,0,0,-137.5752666667
250,4,0,-100
251,2,0,-120
252,0,1,-76.79066666669999
253,0,0,-20
254,5,0,-120
255,0,1,-76.79066666669999
256,0,2,-120
257,0,2,-120
258,0,0,-120
259,0,0,-20
260,5,2,-20
261,0,2,-120
262,0,2,-120
263,0,0,-120
264,0,1,-76.79066666669999
265,0,0,-120
266,0,0,-120
267,0,0,-120
268,0,0,-120
269,0,2,-120
270,2,1,-100
271,0,1,-76.79066666669999
272,0,1,-20
273,5,1,-20
274,5,0,-150
275,4,0,-120
276,0,0,-20
277,5,2,-20
278,0,0,-120
279,0,0,-120
280,0,2,-120
281,0,2,-120
282,0,2,-120
283,0,1,-76.79066666669999
284,0,1,-76.79066666669999
285,2,1,-100
286,0,0,-137.5752666667
287,4,2,-150
288,2,0,-100
289,2,1,-100
290,0,2,-120
291,0,0,-137.5752666667
292,4,0,-120
293,0,1,-76.79066666669999
294,0,0,-100
295,2,2,-100
296,0,2,-120
297,0,2,-120
298,2,0,-20
299,5,2,-20
300,5,2,-20
301,0,1,-76.79066666669999
302,0,1,-76.79066666669999
303,0,0,-120
304,0,1,-76.79066666669999
305,0,0,-120
306,0,0,-120
307,0,0,-120
308,0,1,-76.79066666669999
309,0,0,-120
310,0,0,-120
311,0,0,-120
312,0,1,-76.79066666669999
313,0,2,-120
314,0,0,-120
315,0,1,-76.79066666669999
316,0,1,-76.79066666669999
317,0,1,-20
318,5,0,-120
319,0,1,-76.79066666669999
320,0,0,-120
321,0,1,-76.79066666669999
322,0,1,-76.79066666669999
323,4,0,-100
324,2,0,-120
325,0,2,-120
326,0,2,-120
327,0,2,-120
328,4,0,-20
329,5,0,-120
330,0,0,-120
331,0,0,-120
332,0,0,-120
333,0,2,-120
334,0,2,-120
335,0,0,-100
336,2,0,-120
337,0,0,-137.5752666667
338,4,0,-120
339,0,0,-120
340,0,0,-100
341,2,2,-100
342,0,0,-100
343,2,0,-120
344,0,1,-76.79066666669999
345,0,1,-76.79066666669999
346,0,0,-100
347,2,1,-100
348,0,1,-76.79066666669999
349,0,0,-120
350,0,2,-120
351,2,0,-120
352,0,1,-76.79066666669999
353,0,0,-120
354,0,0,-120
355,0,1,-76.79066666669999
356,0,1,-76.79066666669999
357,0,0,-120
358,0,0,-120
359,0,2,-120
360,4,2,-150
361,0,0,-20
362,5,1,-120
363,0,0,-120
364,0,0,-120
365,0,1,-76.79066666669999
366,0,2,-120
367,0,2,-120
368,4,0,-120
369,0,0,-137.5752666667
370,4,2,-150
371,0,1,-76.79066666669999
372,0,0,-120
373,0,0,-120
374,0,2,-120
375,0,0,-120
376,0,1,-76.79066666669999
377,0,2,-120
378,0,0,-120
379,0,2,-120
380,0,0,-120
381,0,1,-76.79066666669999
382,0,0,-120
383,0,0,-120
384,0,2,-120
385,4,0,-100
386,2,2,-100
387,0,2,-120
388,5,0,-120
389,0,2,-120
390,2,0,-20
391,5,0,-20
392,5,1,-120
393,0,0,-120
394,0,0,-120
395,0,0,-120
396,0,1,-76.79066666669999
397,2,1,-100
398,0,0,-120
399,0,2,-120
400,4,2,-150
401,0,2,-120
402,0,0,-120
403,0,0,-120
404,0,0,-120
405,0,2,-120
406,4,0,-120
407,0,2,-120
408,0,0,-120
409,0,0,-120
410,0,0,-120
411,0,0,-120
412,0,1,-76.79066666669999
413,0,0,-120
414,0,0,-120
415,0,0,-120
416,0,0,-120
417,0,0,-100
418,2,1,-100
419,0,2,-120
420,2,1,-100
421,0,0,-120
422,0,1,-76.79066666669999
423,0,0,-120
424,0,0,-120
425,0,0,-120
426,0,1,-76.79066666669999
427,0,1,-76.79066666669999
428,0,2,-120
429,0,0,-100
430,2,1,-100
431,0,2,-120
432,0,1,-76.79066666669999
433,0,1,-20
434,5,0,-120
435,0,2,-120
436,0,0,-20
437,5,0,-120
438,0,0,-120
439,0,0,-120
440,0,0,-100
441,2,1,-100
442,0,0,-120
443,0,1,-76.79066666669999
444,0,2,-120
445,5,1,-120
446,0,1,-76.79066666669999
447,0,0,-120
448,0,0,-120
449,0,0,-100
450,2,0,-120
451,0,2,-120
452,4,2,-150
453,0,0,-20
454,5,0,-120
455,0,2,-120
456,4,2,-150
457,4,2,-150
458,5,0,-20
459,5,1,-120
460,0,2,-120
461,0,2,-120
462,0,2,-120
463,0,0,-137.5752666667
464,4,2,-150
465,4,2,-150
466,5,2,-20
467,0,0,-120
468,0,2,-120
469,0,1,-20
470,5,2,-20
471,0,0,-120
472,0,0,-120
473,0,1,-76.79066666669999
474,0,2,-120
475,0,0,-120
476,0,2,-120
477,0,1,-76.79066666669999
478,4,2,-150
479,0,0,-120
480,0,2,-120
481,0,1,-76.79066666669999
482,4,0,-120
483,0,2,-120
484,0,0,-100
485,2,0,-120
486,0,0,-120
487,0,1,-76.79066666669999
488,0,1,-76.79066666669999
489,0,0,-120
490,0,0,-120
491,0,2,-120
492,0,2,-120
493,0,0,-137.5752666667
494,4,2,-150
495,4,1,-120
496,0,0,-120
497,0,0,-120
498,0,0,-120
499,0,2,-120
500,2,0,-150
501,4,0,-120
502,0,1,-20
503,5,2,-20
504,0,2,-120
505,0,0,-137.5752666667
506,4,0,-120
507,0,0,-120
508,0,2,-120
509,0,0,-120
510,0,0,-120
511,0,1,-76.79066666669999
512,4,0,-20
513,5,0,-120
514,0,2,-120
515,0,2,-120
516,0,0,-120
517,0,0,-100
518,2,1,-100
519,0,2,-120
520,5,0,-150
521,4,2,-150
522,0,0,-120
523,0,2,-120
524,0,2,-120
525,0,0,-120
526,0,2,-120
527,0,1,-76.79066666669999
528,0,0,-120
529,0,0,-120
530,0,2,-120
531,2,0,-120
532,0,1,-76.79066666669999
533,0,2,-120
534,0,0,-120
535,0,2,-120
536,0,0,-120
537,0,2,-120
538,0,0,-120
539,0,1,-76.79066666669999
540,0,2,-120
541,4,1,-120
542,0,0,-120
543,0,1,-20
544,5,2,-20
545,2,2,-100
546,0,0,-120
547,0,2,-120
548,0,2,-120
549,2,2,-100
550,2,1,-100
551,0,2,-120
552,4,0,-120
553,0,0,-120
554,0,1,-76.79066666669999
555,0,0,-120
556,0,0,-120
557,0,0,-120
558,0,0,-120
559,0,2,-120
560,0,0,-120
561,0,0,-20
562,5,1,-150
563,4,1,-150
564,4,0,-120
565,0,0,-120
566,0,1,-76.79066666669999
567,0,1,-76.79066666669999
568,0,1,-20
569,5,1,-120
570,0,1,-76.79066666669999
571,0,0,-120
572,0,2,-120
573,2,2,-100
574,0,2,-120
575,0,0,-20
576,5,0,-120
577,0,0,-120
578,0,0,-120
579,0,2,-120
580,0,1,-76.79066666669999
581,0,0,-137.5752666667
582,4,2,-150
583,4,0,-20
584,5,1,-120
585,0,1,-76.79066666669999
586,0,2,-120
587,0,0,-120
588,0,0,-120
589,0,2,-120
590,0,0,-120
591,0,1,-76.79066666669999
592,0,1,-76.79066666669999
593,0,0,-120
594,0,2,-120
595,0,0,-120
596,0,0,-120
597,0,0,-120
598,0,2,-120
599,0,1,-76.79066666669999
600,0,0,-120
601,0,2,-120
602,0,0,-120
603,0,2,-120
604,4,1,-100
605,2,2,-100
606,5,2,-20
607,0,0,-120
608,0,0,-120
609,0,0,-120
610,0,0,-100
611,2,0,-20
612,5,2,-20
613,4,1,-120
614,0,1,-83.1362948753
615,0,0,-120
616,0,1,-82.19220158890002
617,0,2,-120
618,0,2,-120
619,5,0,-120
620,0,2,-120
621,0,0,-120
622,0,0,-137.5752666667
623,4,0,-120
624,0,0,-120
625,0,0,-120
626,0,0,-120
627,0,0,-120
628,0,2,-120
629,4,0,-120
630,0,2,-120
631,0,2,-120
632,0,2,-120
633,0,2,-120
634,0,2,-120
635,0,1,-76.79066666669999
636,0,2,-120
637,0,2,-120
638,0,0,-120
639,0,2,-120
640,5,1,-120
641,0,0,-100
642,2,0,-120
643,0,2,-120
644,2,1,-100
645,0,2,-120
646,0,2,-120
647,0,0,-120
648,0,2,-120
649,0,0,-120
650,0,1,-76.79066666669999
651,0,0,-120
652,0,1,-76.79066666669999
653,0,0,-120
654,0,1,-76.79066666669999
655,0,0,-120
656,0,1,-76.79066666669999
657,0,2,-120
658,3,0,-93.5893333334
659,0,0,-120
660,0,2,-120
661,0,0,-120
662,0,1,-20
663,5,0,-120
664,0,2,-120
665,0,2,-120
666,0,1,-76.79066666669999
667,0,1,-76.79066666669999
668,0,0,-120
669,0,2,-120
670,0,0,-120
671,0,1,-76.79066666669999
672,0,0,-120
673,0,2,-120
674,0,1,-76.79066666669999
675,2,2,-100
676,0,0,-120
677,0,2,-120
678,0,0,-120
679,0,2,-120
680,0,0,-120
681,0,2,-120
682,0,0,-120
683,0,1,-76.79066666669999
684,0,1,-76.79066666669999
685,4,1,-120
686,0,1,-76.79066666669999
687,0,1,-76.79066666669999
688,4,0,-120
689,0,1,-76.79066666669999
690,0,1,-76.79066666669999
691,0,0,-120
692,0,2,-120
693,0,1,-76.79066666669999
694,0,0,-120
695,0,1,-76.79066666669999
696,0,0,-137.5752666667
697,4,2,-150
698,0,2,-120
699,0,2,-120
700,0,1,-76.79066666669999
701,0,2,-120
702,0,0,-120
703,0,0,-120
704,0,0,-120
705,0,0,-120
706,0,1,-76.79066666669999
707,4,1,-120
708,0,0,-120
709,0,0,-120
710,0,2,-120
711,5,1,-120
712,0,0,-120
713,0,0,-120
714,0,0,-120
715,0,1,-20
716,5,1,-120
717,0,2,-120
718,0,0,-120
719,0,0,-120
720,0,1,-96.70436154659998
721,0,2,-120
722,5,0,-120
723,0,0,-120
724,0,0,-10
725,1,1,-10
726,0,0,-10
727,1,1,-10
728,0,2,-120
729,4,0,-120
730,0,0,-120
731,0,0,-120
732,0,0,-120
733,0,2,-120
734,0,0,-120
735,0,0,-120
736,0,1,-89.37910528970002
737,0,0,-120
738,0,0,-120
739,0,0,-120
740,0,2,-120
741,0,2,-120
742,0,2,-120
743,0,2,-120
744,0,1,-86.611711213
745,0,0,-120
746,0,1,-86.39464491249998
747,0,0,-120
748,0,2,-120
749,0,0,-120
750,0,0,-100
751,2,0,-120
752,0,1,-20
753,5,2,-20
754,2,2,-100
755,0,0,-120
756,0,1,-84.82296194300002
757,4,2,-150
758,2,1,-100
759,0,2,-120
760,0,1,-20
761,5,0,-120
762,0,0,-120
763,0,0,-120
764,0,1,-82.40748156220002
765,4,1,-20
766,5,2,-20
767,4,1,-100
768,2,1,-100
769,0,2,-120
770,5,0,-120
771,0,1,-83.18298138910009
772,0,1,-82.87411010860009
773,0,2,-120
774,0,2,-120
775,4,2,-150
776,2,0,-120
777,0,0,-120
778,0,0,-20
779,5,2,-20
780,0,0,-120
781,0,0,-120
782,0,0,-120
783,0,2,-120
784,2,2,-100
785,0,1,-77.94747957910009
786,0,2,-120
787,0,0,-120
788,0,1,-77.07401761680009
789,0,0,-120
790,0,0,-120
791,0,0,-120
792,0,1,-76.79066666669999
793,0,2,-120
794,0,0,-120
795,0,2,-120
796,2,1,-100
797,0,1,-76.79066666669999
798,0,0,-120
799,0,0,-120
800,0,2,-120
801,2,1,-100
802,0,1,-76.79066666669999
803,2,0,-120
804,0,0,-20
805,5,1,-120
806,0,0,-120
807,0,2,-120
808,0,0,-120
809,0,0,-120
810,0,2,-120
811,0,0,-120
812,0,2,-120
813,4,0,-120
814,0,2,-120
815,0,1,-76.79066666669999
816,0,1,-76.79066666669999
817,0,2,-120
818,0,1,-76.79066666669999
819,0,1,-76.79066666669999
820,0,2,-120
821,0,0,-120
822,0,0,-120
823,0,0,-120
824,0,2,-120
825,0,0,-100
826,2,1,-100
827,0,0,-120
828,0,1,-76.79066666669999
829,0,0,-20
830,5,2,-20
831,0,0,-120
832,0,0,-100
833,2,0,-120
834,0,1,-76.79066666669999
835,0,1,-20
836,5,0,-120
837,0,0,-120
838,0,2,-120
839,0,0,-120
840,0,2,-120
841,2,1,-100
842,0,0,-120
843,0,1,-76.79066666669999
844,0,2,-120
845,0,0,-120
846,0,0,-120
847,0,1,-76.79066666669999
848,0,0,-120
849,0,2,-120
850,0,1,-76.79066666669999
851,0,0,-120
852,0,1,-76.79066666669999
853,0,2,-120
854,0,0,-120
855,0,1,-20
856,5,0,-120
857,0,0,-100
858,2,1,-100
859,2,0,-120
860,0,1,-76.79066666669999
861,0,0,-120
862,0,1,-76.79066666669999
863,0,0,-120
864,0,2,-120
865,0,2,-120
866,0,1,-76.79066666669999
867,0,2,-120
868,0,2,-120
869,0,1,-76.79066666669999
870,0,1,-76.79066666669999
871,0,2,-120
872,0,2,-120
873,4,0,-120
874,0,1,-76.79066666669999
875,3,2,-3.003003003
876,0,2,-120
877,0,2,-120
878,0,0,-120
879,0,1,-76.79066666669999
880,2,0,-120
881,0,0,-120
882,0,1,-20
883,5,2,-20
884,4,0,-120
885,0,2,-120
886,0,2,-120
887,5,0,-150
888,4,0,-120
889,0,1,-20
890,5,0,-120
891,0,1,-76.79066666669999
892,4,1,-120
893,0,0,-120
894,0,1,-76.79066666669999
895,0,2,-120
896,0,0,-120
897,0,2,-120
898,0,2,-120
899,0,2,-120
900,0,2,-120
901,0,0,-120
902,0,0,-137.5752666667
903,4,0,-120
904,0,0,-20
905,5,2,-20
906,0,1,-76.79066666669999
907,0,1,-20
908,5,2,-20
909,4,2,-150
910,0,1,-20
911,5,0,-120
912,0,0,-137.5752666667
913,4,0,-120
914,0,1,-76.79066666669999
915,0,0,-120
916,0,2,-120
917,0,0,-20
918,5,0,-120
919,0,0,-137.5752666667
920,4,0,-120
921,0,0,-120
922,0,1,-76.79066666669999
923,0,0,-120
924,0,1,-76.79066666669999
925,0,0,-120
926,0,1,-76.79066666669999
927,0,2,-120
928,4,2,-150
929,0,2,-120
930,0,1,-76.79066666669999
931,0,0,-120
932,0,0,-120
933,0,1,-76.79066666669999
934,0,1,-76.79066666669999
935,4,0,-120
936,0,0,-120
937,0,0,-120
938,0,1,-76.79066666669999
939,0,0,-120
940,0,0,-120
941,0,0,-20
942,5,0,-120
943,0,2,-120
944,0,0,-120
945,0,2,-120
946,0,2,-120
947,0,1,-76.79066666669999
948,2,0,-120
949,0,2,-120
950,0,0,-100
951,2,0,-120
952,0,0,-120
953,0,0,-20
954,5,0,-120
955,0,0,-137.5752666667
956,4,2,-150
957,0,0,-100
958,2,1,-100
959,2,0,-120
960,0,0,-120
961,0,1,-76.79066666669999
962,2,2,-100
963,0,1,-20
964,5,0,-120
965,0,0,-120
966,0,0,-120
967,0,0,-120
968,0,2,-120
969,5,1,-120
970,0,0,-120
971,0,2,-120
972,4,2,-150
973,4,2,-150
974,0,0,-120
975,0,1,-76.79066666669999
976,0,1,-76.79066666669999
977,3,0,-93.5893333334
978,0,0,-120
979,0,0,-120
980,0,1,-76.79066666669999
981,0,2,-120
982,0,1,-76.79066666669999
983,0,0,-120
984,0,2,-120
985,0,0,-137.5752666667
986,4,0,-100
987,2,1,-100
988,0,0,-120
989,0,2,-120
990,0,1,-76.79066666669999
991,4,1,-120
992,0,0,-120
993,0,0,-120
994,0,2,-120
995,0,2,-120
996,0,1,-76.79066666669999
997,0,1,-76.79066666669999
998,0,2,-120
999,2,0,-120
1000,0,0,-120
1001,0,2,-120
1002,4,2,-150
1003,2,1,-100
1004,0,1,-76.79066666669999
1005,0,0,-120
1006,0,2,-120
1007,0,2,-120
1008,4,0,-120
1009,0,0,-120
1010,0,0,-120
1011,0,2,-120
1012,0,0,-120
1013,0,0,-20
1014,5,0,-120
1015,0,1,-76.79066666669999
1016,0,2,-120
1017,0,1,-76.79066666669999
1018,0,0,-120
1019,0,2,-120
1020,0,2,-120
1021,0,0,-120
1022,0,0,-137.5752666667
1023,4,2,-150
1024,5,2,-20
1025,0,1,-76.79066666669999
1026,0,1,-76.79066666669999
1027,0,0,-120
1028,0,1,-76.79066666669999
1029,2,2,-100
1030,0,0,-120
1031,0,0,-120
1032,0,2,-120
1033,0,0,-137.5752666667
1034,4,0,-100
1035,2,1,-100
1036,0,0,-120
1037,0,2,-120
1038,0,1,-76.79066666669999
1039,0,2,-120
1040,0,1,-76.79066666669999
1041,4,0,-120
1042,0,0,-20
1043,5,2,-20
1044,0,0,-120
1045,0,0,-120
1046,0,2,-120
1047,0,2,-120
1048,0,0,-120
1049,0,2,-120
1050,0,1,-20
1051,5,0,-100
1052,2,0,-120
1053,0,2,-120
1054,2,0,-120
1055,0,1,-76.79066666669999
1056,0,1,-76.79066666669999
1057,0,0,-120
1058,0,2,-120
1059,0,0,-20
1060,5,1,-120
1061,0,0,-120
1062,0,0,-120
1063,0,0,-120
1064,0,0,-120
1065,0,0,-120
1066,0,2,-120
1067,2,1,-100
1068,2,0,-100
1069,2,0,-120
1070,0,0,-100
1071,2,1,-100
1072,2,0,-120
1073,0,2,-120
1074,0,0,-100
1075,2,0,-120
1076,0,2,-120
1077,2,1,-100
1078,5,0,-200
1079,3,2,-3.003003003
1080,0,0,-100
1081,2,2,-100
1082,0,2,-120
1083,0,0,-20
1084,5,1,-120
1085,0,2,-120
1086,5,0,-120
1087,0,2,-120
1088,0,1,-76.79066666669999
1089,4,2,-150
1090,0,0,-137.5752666667
1091,3,1,-63.417324917699986
1092,2,2,-100
1093,0,0,-100
1094,2,0,-120
1095,0,0,-120
1096,0,0,-137.5752666667
1097,4,2,-150
1098,0,1,-76.79066666669999
1099,0,2,-120
1100,0,2,-120
1101,0,2,-120
1102,0,0,-120
1103,0,2,-120
1104,0,0,-120
1105,0,2,-120
1106,2,1,-100
1107,0,0,-20
1108,5,1,-120
1109,0,1,-76.79066666669999
1110,0,1,-76.79066666669999
1111,0,0,-20
1112,5,0,-120
1113,0,0,-100
1114,2,1,-100
1115,0,1,-20
1116,5,2,-20
1117,0,0,-120
1118,0,0,-120
1119,0,2,-120
1120,0,2,-120
1121,0,0,-20
1122,5,0,-120
1123,0,1,-76.79066666669999
1124,0,0,-120
1125,0,0,-120
1126,0,0,-120
1127,0,2,-120
1128,0,0,-100
1129,2,0,-120
1130,0,1,-76.79066666669999
1131,4,2,-150
1132,0,0,-120
1133,0,0,-120
1134,0,2,-120
1135,0,1,-76.79066666669999
1136,0,0,-120
1137,0,2,-120
1138,0,1,-76.79066666669999
1139,4,1,-120
1140,0,0,-120
1141,0,2,-120
1142,0,0,-120
1143,0,1,-76.79066666669999
1144,0,1,-76.79066666669999
1145,0,0,-120
1146,0,1,-76.79066666669999
1147,0,1,-76.79066666669999
1148,0,2,-120
1149,0,0,-100
1150,2,0,-120
1151,0,2,-120
1152,0,0,-120
1153,0,2,-120
1154,0,2,-120
1155,0,2,-120
1156,0,0,-120
1157,0,2,-120
1158,2,1,-100
1159,0,2,-120
1160,0,0,-137.5752666667
1161,4,2,-150
1162,0,2,-120
1163,2,2,-100
1164,0,0,-120
1165,0,2,-120
1166,0,1,-76.79066666669999
1167,0,1,-76.79066666669999
1168,0,1,-76.79066666669999
1169,0,0,-120
1170,0,0,-120
1171,0,1,-76.79066666669999
1172,0,0,-120
1173,0,0,-120
1174,0,1,-76.79066666669999
1175,0,0,-120
1176,0,2,-120
1177,0,0,-120
1178,0,0,-120
1179,0,1,-20
1180,5,1,-120
1181,0,0,-120
1182,0,0,-100
1183,2,1,-100
1184,4,2,-150
1185,0,2,-120
1186,0,0,-137.5752666667
1187,4,2,-150
1188,0,0,-120
1189,0,0,-137.5752666667
1190,3,0,-93.5893333334
1191,4,2,-150
1192,2,0,-120
1193,0,2,-120
1194,0,0,-20
1195,5,1,-120
1196,0,1,-76.79066666669999
1197,0,0,-120
1198,0,2,-120
1199,3,2,-3.003003003
1200,0,2,-120
1201,0,0,-120
1202,0,2,-120
1203,0,0,-120
1204,0,1,-76.79066666669999
1205,0,0,-120
1206,0,0,-120
1207,0,2,-120
1208,4,2,-150
1209,0,2,-120
1210,2,2,-100
1211,0,0,-120
1212,0,0,-120
1213,0,0,-120
1214,0,0,-20
1215,5,2,-20
1216,0,0,-100
1217,2,1,-100
1218,4,0,-120
1219,0,1,-76.79066666669999
1220,4,0,-20
1221,5,2,-20
1222,5,0,-20
1223,5,1,-150
1224,4,0,-120
1225,0,0,-120
1226,0,0,-120
1227,0,0,-120
1228,0,2,-120
1229,0,2,-120
1230,0,1,-76.79066666669999
1231,0,2,-120
1232,2,1,-100
1233,0,2,-120
1234,5,1,-120
1235,0,0,-120
1236,0,2,-120
1237,0,0,-10
1238,1,0,-120
1239,0,0,-100
1240,2,1,-100
1241,0,0,-120
1242,0,1,-76.79066666669999
1243,0,0,-120
1244,0,2,-120
1245,5,0,-150
1246,4,2,-150
1247,0,2,-120
1248,0,0,-120
1249,0,1,-76.79066666669999
1250,2,0,-120
1251,0,2,-120
1252,4,2,-150
1253,0,2,-120
1254,0,0,-120
1255,0,1,-76.79066666669999
1256,0,1,-76.79066666669999
1257,4,2,-150
1258,0,0,-120
1259,0,0,-120
1260,0,0,-120
1261,0,1,-76.79066666669999
1262,0,0,-137.5752666667
1263,3,2,-3.003003003
1264,0,0,-120
1265,0,0,-20
1266,5,2,-20
1267,0,1,-76.79066666669999
1268,0,1,-76.79066666669999
1269,0,0,-120
1270,0,0,-120
1271,0,0,-120
1272,0,0,-120
1273,0,1,-76.79066666669999
1274,2,2,-100
1275,0,2,-120
1276,0,0,-120
1277,0,0,-120
1278,0,0,-120
1279,0,0,-137.5752666667
1280,4,0,-120
1281,0,2,-120
1282,5,0,-200
1283,3,2,-3.003003003
1284,0,2,-120
1285,2,2,-100
1286,0,2,-120
1287,0,1,-76.79066666669999
1288,0,2,-120
1289,5,0,-120
1290,0,2,-120
1291,4,0,-20
1292,5,0,-120
1293,0,0,-100
1294,2,0,-120
1295,0,2,-120
1296,0,2,-120
1297,5,1,-20
1298,5,2,-20
1299,0,0,-120
1300,0,0,-120
1301,0,2,-120
1302,0,0,-120
1303,0,0,-100
1304,2,0,-120
1305,0,2,-120
1306,0,1,-76.79066666669999
1307,0,2,-120
1308,0,0,-120
1309,0,0,-120
1310,0,2,-120
1311,5,0,-120
1312,0,0,-20
1313,5,0,-120
1314,0,1,-76.79066666669999
1315,0,1,-76.79066666669999
1316,4,0,-120
1317,0,1,-76.79066666669999
1318,4,0,-20
1319,5,2,-20
1320,0,2,-120
1321,0,0,-120
1322,0,0,-120
1323,0,2,-120
1324,0,0,-100
1325,2,1,-100
1326,0,0,-120
1327,0,0,-120
1328,0,0,-120
1329,0,1,-76.79066666669999
1330,0,0,-137.5752666667
1331,4,2,-150
1332,4,1,-120
1333,0,1,-76.79066666669999
1334,0,1,-76.79066666669999
1335,0,0,-120
1336,0,1,-76.79066666669999
1337,0,2,-120
1338,2,2,-100
1339,4,0,-120
1340,0,0,-20
1341,5,0,-150
1342,4,0,-120
1343,0,2,-120
1344,0,2,-120
1345,0,0,-137.5752666667
1346,4,0,-120
1347,0,0,-120
