Step,APP,Action,Reward
0,1,-76.79066666669999
1,1,-76.79066666669999
2,0,-120
3,1,-20
4,2,-1.5015015015
5,0,-120
6,2,-1.0810810811
7,2,-100
8,2,-1.0810810811
9,2,-1.5015015015
10,0,-137.5752666667
11,2,-2.7027027027
12,2,-1.0810810811
13,1,-76.79066666669999
14,2,-1.0810810811
15,0,-93.5893333334
16,1,-100
17,2,-1.0810810811
18,2,-2.7027027027
19,0,-120
20,1,-76.79066666669999
21,0,-120
22,0,-120
23,1,-76.79066666669999
24,2,-1.0810810811
25,2,-1.0810810811
26,1,-150
27,1,-20
28,2,-1.5015015015
29,0,-120
30,1,-76.79066666669999
31,0,-120
32,2,-1.0810810811
33,1,-76.79066666669999
34,0,-120
35,0,-120
36,1,-76.79066666669999
37,2,-1.0810810811
38,2,-1.0810810811
39,2,-1.0810810811
40,2,-1.0810810811
41,0,-120
42,2,-1.0810810811
43,2,-100
44,2,-1.0810810811
45,0,-20
46,1,-120
47,1,-76.79066666669999
48,0,-120
49,1,-76.79066666669999
50,2,-1.0810810811
51,2,-1.0810810811
52,2,-1.0810810811
53,2,-2.1257711844
54,1,-76.79066666669999
55,1,-76.79066666669999
56,2,-3.8953445502
57,1,-120
58,0,-100
59,1,-100
60,0,-120
61,1,-76.79066666669999
62,1,-76.79066666669999
63,1,-76.79066666669999
64,0,-120
65,2,-1.0810810811
66,2,-1.5015015015
67,0,-120
68,0,-137.5752666667
69,0,-120
70,2,-1.0810810811
71,0,-120
72,2,-1.0810810811
73,1,-76.79066666669999
74,0,-120
75,1,-76.79066666669999
76,1,-76.79066666669999
77,1,-76.79066666669999
78,2,-100
79,1,-76.79066666669999
80,1,-100
81,1,-76.79066666669999
82,1,-76.79066666669999
83,2,-0.3003003003
84,0,-120
85,2,-1.0810810811
86,2,-1.0810810811
87,1,-76.79066666669999
88,1,-76.79066666669999
89,2,-1.0810810811
90,2,-1.5015015015
91,2,-1.0810810811
92,1,-76.79066666669999
93,1,-20
94,0,-150
95,1,-120
96,0,-120
97,0,-120
98,0,-120
99,0,-120
100,0,-120
101,1,-76.79066666669999
102,0,-120
103,2,-1.0810810811
104,1,-100
105,2,-2.7027027027
106,1,-20
107,0,-120
108,2,-1.0810810811
109,2,-1.0810810811
110,2,-2.7027027027
111,2,-1.0810810811
112,1,-76.79066666669999
113,0,-120
114,0,-20
115,2,-1.5015015015
116,1,-76.79066666669999
117,0,-120
118,2,-1.0810810811
119,1,-20
120,2,-1.5015015015
121,2,-1.0810810811
122,1,-76.79066666669999
123,1,-76.79066666669999
124,1,-76.79066666669999
125,0,-120
126,0,-120
127,0,-120
128,2,-1.0810810811
129,0,-120
130,1,-76.79066666669999
131,2,-1.0810810811
132,0,-120
133,1,-76.79066666669999
134,2,-1.0810810811
135,1,-76.79066666669999
136,0,-120
137,1,-76.79066666669999
138,1,-76.79066666669999
139,1,-76.79066666669999
140,1,-76.79066666669999
141,1,-120
142,1,-76.79066666669999
143,0,-120
144,1,-20
145,0,-120
146,0,-120
147,0,-120
148,1,-76.79066666669999
149,2,-1.0810810811
150,2,-1.5015015015
151,1,-120
152,0,-120
153,1,-76.79066666669999
154,1,-76.79066666669999
155,2,-100
156,0,-120
157,2,-1.0810810811
158,1,-76.79066666669999
159,1,-76.79066666669999
160,0,-137.5752666667
161,0,-150
162,2,-2.7027027027
163,2,-1.0810810811
164,2,-1.0810810811
165,0,-120
166,1,-76.79066666669999
167,2,-1.0810810811
168,1,-76.79066666669999
169,1,-76.79066666669999
170,2,-1.0810810811
171,2,-1.0810810811
172,1,-100
173,2,-1.0810810811
174,2,-1.0810810811
175,2,-1.0810810811
176,2,-1.0810810811
177,2,-1.0810810811
178,2,-1.0810810811
179,1,-76.79066666669999
180,0,-120
181,1,-76.79066666669999
182,0,-100
183,2,-100
184,2,-2.7027027027
185,2,-1.0810810811
186,1,-76.79066666669999
187,2,-100
188,1,-76.79066666669999
189,2,-1.0810810811
190,0,-137.5752666667
191,1,-120
192,1,-76.79066666669999
193,1,-76.79066666669999
194,0,-20
195,2,-1.5015015015
196,0,-100
197,0,-120
198,2,-1.0810810811
199,2,-1.0810810811
200,2,-100
201,1,-76.79066666669999
202,2,-1.3521023131
203,2,-2.7027027027
204,1,-76.79066666669999
205,1,-100
206,0,-120
207,0,-120
208,0,-137.5752666667
209,2,-2.7027027027
210,2,-1.0810810811
211,0,-20
212,0,-120
213,2,-1.0810810811
214,2,-1.0810810811
215,1,-76.79066666669999
216,2,-2.7027027027
217,1,-76.79066666669999
218,2,-100
219,1,-76.79066666669999
220,0,-120
221,2,-1.0810810811
222,2,-1.0810810811
223,2,-1.0810810811
224,2,-1.0810810811
225,1,-76.79066666669999
226,1,-76.79066666669999
227,1,-100
228,2,-100
229,1,-120
230,2,-1.0810810811
231,1,-91.60741787260002
232,1,-91.27187393400001
233,2,-1.0810810811
234,1,-90.04763792730003
235,2,-1.0810810811
236,0,-150
237,0,-120
238,2,-1.0810810811
239,2,-100
240,0,-120
241,2,-1.0810810811
242,0,-120
243,2,-1.0810810811
244,0,-120
245,1,-86.63123716290002
246,2,-1.0810810811
247,1,-86.20353772780004
248,2,-1.0810810811
249,2,-2.7027027027
250,0,-120
251,1,-83.67944902960002
252,2,-1.0810810811
253,2,-2.7027027027
254,0,-120
255,1,-83.32872871660004
256,2,-100
257,2,-1.0810810811
258,2,-2.7027027027
259,2,-1.9001515501
260,1,-80.53002286060001
261,2,-1.0810810811
262,0,-120
263,2,-2.2984515096
264,1,-120
265,2,-1.0810810811
266,0,-120
267,0,-120
268,1,-76.79066666669999
269,0,-120
270,0,-120
271,2,-1.0810810811
272,2,-1.0810810811
273,2,-1.0810810811
274,2,-1.0810810811
275,0,-120
276,1,-76.79066666669999
277,2,-1.0810810811
278,2,-100
279,2,-1.0810810811
280,0,-120
281,1,-76.79066666669999
282,1,-76.79066666669999
283,1,-76.79066666669999
284,2,-1.0810810811
285,2,-1.0810810811
286,0,-120
287,0,-100
288,1,-100
289,0,-120
290,1,-76.79066666669999
291,0,-120
292,2,-1.0810810811
293,0,-120
294,1,-76.79066666669999
295,1,-120
296,1,-76.79066666669999
297,2,-1.0810810811
298,2,-1.0810810811
299,2,-2.7027027027
300,2,-1.589552779
301,0,-93.5893333334
302,2,-1.0810810811
303,1,-100
304,2,-1.0810810811
305,0,-120
306,1,-76.79066666669999
307,0,-120
308,1,-76.79066666669999
309,1,-20
310,2,-1.5015015015
311,0,-120
312,0,-20
313,0,-150
314,0,-120
315,0,-120
