Step,Action,Reward
122,2,-2.8205913813
123,2,-1.0810810811
124,2,-1.0810810811
125,2,-1.0810810811
126,2,-10.6827050628
127,2,-1.0810810811
128,2,-2.7027027027
129,2,-1.0810810811
130,2,-1.0810810811
131,2,-1.0810810811
132,2,-1.0810810811
133,2,-1.0810810811
134,2,-2.7027027027
135,2,-1.0810810811
136,2,-3.7361476063000003
137,2,-1.0810810811
138,2,-1.0810810811
139,2,-5.7112072075
140,2,-1.0810810811
141,2,-1.0810810811
142,2,-1.0810810811
143,2,-1.0810810811
144,0,0
145,2,-6.786816698
146,2,-2.7027027027
147,2,-1.0810810811
148,2,-1.0810810811
149,2,-2.0644841256
150,1,-20
151,2,-3.9199206037
152,2,-15.9980905198
153,0,0
154,2,-1.0810810811
155,2,-1.0810810811
156,2,-1.0810810811
157,2,-1.0810810811
158,2,-1.4143656671
159,2,-1.0810810811
160,2,-1.0810810811
161,2,-1.0810810811
162,1,-76.79066666669999
163,2,-2.7027027027
164,2,-1.6730671614000001
165,2,-14.1141141141
166,2,-2.5173606917
167,2,-1.0810810811
168,2,-2.7027027027
169,2,-1.0810810811
170,2,-1.0810810811
171,1,-100
172,2,-14.1141141141
173,2,-1.5225907206
174,2,-1.5015015015
175,2,-1.0810810811
176,2,-1.0810810811
177,2,-1.0810810811
178,2,-1.0810810811
179,2,-1.0810810811
180,2,-11.537409137100001
181,2,-8.7303431316
182,2,-1.0810810811
183,2,-13.6262597014
184,2,-1.0810810811
185,2,-1.0810810811
186,0,0
187,1,-100
188,2,-2.8264034523
189,2,-1.0810810811
190,2,-14.1141141141
191,2,-1.0810810811
192,2,-1.0810810811
193,2,-1.0810810811
194,2,-2.7027027027
195,2,-14.1141141141
196,2,-2.6251111761
197,2,-14.1141141141
198,2,-14.1042149534
199,2,-4.054081472999999
200,2,-14.2727493741
201,2,-13.0144006324
202,0,0
203,2,-12.8306276756
204,2,-1.5015015015
205,2,-1.5015015015
206,2,-2.7027027027
207,2,-1.0810810811
208,2,-1.0810810811
209,2,-1.0810810811
210,2,-1.5015015015
211,2,-10.3041328213
212,2,-3.0073510772
213,2,-10.7407468867
214,2,-11.672294071700001
215,2,-1.0810810811
216,2,-11.1611091308
217,2,-1.0810810811
218,2,-11.9429743919
219,2,-1.0810810811
220,2,-1.0810810811
221,2,-1.5015015015
222,2,-1.4074864522000001
223,2,-1.3759671325
224,2,-3.348600152
225,2,-1.5015015015
226,2,-0.3003003003
227,2,-6.8863895323
228,2,-1.0810810811
229,2,-1.0810810811
230,2,-5.203062277100001
231,1,-76.79066666669999
232,2,-2.7027027027
233,2,-1.0810810811
234,2,-1.0810810811
235,2,-2.4775387767
236,2,-1.0810810811
237,2,-14.1141141141
238,0,0
239,2,-1.0810810811
240,2,-1.0810810811
241,2,-1.0810810811
242,2,-1.0810810811
243,2,-1.5015015015
244,2,-1.0810810811
245,2,-1.0810810811
246,2,-1.0810810811
247,2,-1.0810810811
248,2,-1.0810810811
249,2,-1.0810810811
250,2,-1.0810810811
251,2,-1.0810810811
252,2,-1.0810810811
253,2,-1.0810810811
254,2,-1.0810810811
255,2,-1.0810810811
256,2,-6.657307844899999
257,1,-76.79066666669999
258,2,-1.0810810811
259,2,-1.0810810811
260,2,-1.0810810811
261,2,-1.0810810811
262,2,-5.845465056899999
263,0,0
264,2,-1.0810810811
265,2,-1.0810810811
266,2,-2.7027027027
267,2,-1.0810810811
268,2,-3.5981593885
269,2,-1.0810810811
270,2,-1.9705713839
271,2,-1.0810810811
272,2,-0.3003003003
273,2,-1.0810810811
274,2,-1.0810810811
275,2,-1.0810810811
276,2,-1.0810810811
277,2,-1.5015015015
278,2,-1.0810810811
279,2,-14.1141141141
280,2,-1.5015015015
281,1,-76.79066666669999
282,1,-20
283,2,-1.5015015015
284,2,-1.0810810811
285,2,-1.0810810811
286,2,-1.0810810811
287,2,-1.0810810811
288,2,-12.7990041328
289,2,-1.0810810811
290,2,-1.2224836786000002
291,2,-14.1141141141
292,2,-1.9036513094999998
293,2,-12.3553855412
294,2,-2.6833080402
295,2,-1.0810810811
296,2,-1.0810810811
297,2,-1.0810810811
298,2,-12.6362796711
299,2,-1.0810810811
300,0,0
301,2,-1.0810810811
302,2,-1.3045361469999999
303,2,-1.0810810811
304,2,-12.8261539521
305,2,-1.0810810811
306,2,-1.98326127
307,2,-2.7027027027
308,2,-1.0810810811
309,2,-1.0810810811
310,0,0
311,2,-1.0810810811
312,2,-1.0810810811
313,2,-1.8841334644
314,2,-2.7832629705
315,2,-1.0810810811
316,2,-1.0810810811
317,2,-1.0810810811
318,2,-14.1141141141
319,2,-1.0810810811
320,2,-9.570330624400002
321,2,-1.0810810811
322,2,-1.0810810811
323,2,-2.7027027027
324,2,-1.0810810811
325,2,-2.9447756028
326,2,-2.7027027027
327,2,-1.0810810811
328,2,-2.7027027027
329,2,-1.0810810811
330,2,-3.5711533143
331,2,-1.0810810811
332,2,-1.5015015015
333,2,-6.7004564492
334,2,-1.0810810811
335,2,-1.0810810811
336,2,-3.363286192900002
337,2,-2.7027027027
338,2,-14.1141141141
339,1,-20
340,2,-1.5015015015
341,2,-1.0810810811
342,2,-1.0810810811
343,2,-1.0810810811
344,2,-15.9674793507
345,2,-17.3134116537
346,0,0
347,2,-1.0810810811
348,2,-1.0810810811
349,2,-1.0810810811
350,2,-1.0810810811
351,2,-10.38833425
352,2,-1.0810810811
353,1,-100
354,2,-1.0810810811
355,2,-1.0810810811
356,2,-1.0810810811
357,2,-14.1141141141
358,2,-14.1141141141
359,2,-0.3003003003
360,2,-1.0810810811
361,2,-1.0810810811
362,2,-14.1141141141
363,2,-15.0887983972
364,2,-1.0810810811
365,2,-1.0810810811
366,2,-14.1141141141
367,2,-1.5015015015
368,2,-1.0810810811
369,2,-2.1699593992999997
370,2,-1.0810810811
371,2,-2.0123513858999997
372,2,-2.5841587261
373,2,-1.0810810811
374,2,-1.0810810811
375,2,-1.0810810811
376,2,-1.0810810811
377,2,-9.18859729
378,2,-1.0810810811
379,2,-1.0810810811
380,2,-1.0810810811
381,2,-8.9364971887
382,2,-1.4628197245
383,2,-4.233159999099999
384,2,-14.1141141141
385,2,-1.0810810811
386,2,-14.1141141141
387,2,-1.0810810811
388,2,-1.0810810811
389,2,-1.0810810811
390,2,-1.0810810811
391,2,-2.7027027027
392,2,-1.5015015015
393,2,-1.2780939195
394,2,-1.0810810811
395,2,-1.0810810811
396,2,-1.0810810811
397,2,-1.5015015015
398,2,-2.4373989306999997
399,2,-1.0810810811
400,2,-100
401,2,-2.7027027027
402,2,-14.1141141141
403,2,-1.0810810811
404,2,-1.0810810811
405,2,-1.4495550705
406,2,-1.5015015015
407,2,-1.0810810811
408,2,-1.0810810811
409,2,-1.0810810811
410,2,-5.080678595999999
411,2,-1.0810810811
412,2,-1.0810810811
413,2,-1.0810810811
414,2,-1.0810810811
415,1,-76.79066666669999
416,2,-1.0810810811
417,1,-76.79066666669999
418,2,-2.7027027027
419,2,-1.0810810811
420,2,-1.0810810811
421,2,-2.7027027027
422,2,-1.0810810811
423,2,-1.0810810811
424,2,-1.0810810811
425,2,-1.0810810811
426,2,-1.0810810811
427,2,-1.5888978377
428,2,-14.1141141141
429,2,-2.7027027027
430,2,-1.0810810811
431,2,-1.1223965918
432,2,-1.0810810811
433,2,-14.3659410976
434,2,-14.1141141141
435,2,-2.850856288
436,2,-3.3833510511
437,2,-1.0810810811
438,2,-1.5015015015
439,2,-1.0810810811
440,2,-1.5015015015
441,2,-1.5015015015
442,2,-3.4235421432999997
443,2,-1.0810810811
444,2,-14.1141141141
445,2,-1.0810810811
446,2,-1.0810810811
447,2,-1.0810810811
448,2,-14.1141141141
449,2,-1.0810810811
450,2,-1.0810810811
451,2,-14.1141141141
452,2,-2.7027027027
453,2,-1.0810810811
454,2,-8.1035356524
455,2,-2.7027027027
456,2,-1.0810810811
457,2,-1.0810810811
458,2,-1.0810810811
459,2,-1.5015015015
460,0,0
461,2,-2.4011170055999997
462,2,-1.0810810811
463,2,-1.0810810811
464,2,-9.4598235613
465,2,-1.0810810811
466,2,-1.0810810811
467,2,-1.0810810811
468,2,-1.0810810811
469,2,-15.1263259046
470,2,-0.3003003003
471,2,-1.0810810811
472,2,-2.7027027027
473,2,-3.7044819277000007
474,2,-1.0810810811
475,2,-1.0810810811
476,2,-1.0810810811
477,2,-1.8570818052
478,2,-13.8448101821
479,2,-1.0810810811
480,2,-14.4394978044
481,2,-1.0810810811
482,2,-1.9236036819
483,2,-1.0810810811
484,2,-1.8288746222
485,2,-2.6704925158000004
486,2,-1.6135924902999998
487,2,-4.1519288326999995
488,2,-1.3131550096
489,2,-2.2203754266000004
490,2,-100
491,2,-14.1141141141
492,2,-1.0810810811
493,2,-1.3555996312000005
494,2,-1.0810810811
495,1,-76.79066666669999
496,2,-1.0810810811
497,2,-8.770906926800002
498,2,-11.0636790183
499,2,-2.7027027027
500,2,-1.0810810811
501,2,-1.5015015015
502,0,0
503,2,-1.0810810811
504,2,-0.3003003003
505,2,-1.5015015015
506,2,-2.2342551715
507,2,-1.4821405434
508,2,-1.0810810811
509,2,-1.0810810811
510,0,0
511,2,-1.0810810811
512,2,-1.0810810811
513,2,-1.0810810811
514,2,-1.0810810811
515,2,-1.0810810811
516,2,-1.0810810811
517,2,-1.0810810811
518,2,-2.1104050512
519,2,-2.3874588230000002
520,2,-1.0810810811
521,2,-1.0810810811
522,2,-1.0810810811
523,2,-2.7027027027
524,2,-0.3003003003
525,2,-1.5015015015
526,2,-1.0810810811
527,0,0
528,2,-14.1141141141
529,2,-2.7027027027
530,1,-150
531,2,-2.7027027027
532,2,-1.5015015015
533,2,-1.5015015015
534,2,-13.4429868605
535,2,-1.9790524439
536,2,-1.5015015015
537,2,-1.0810810811
538,0,0
539,2,-1.0810810811
540,2,-1.0810810811
541,2,-1.0810810811
542,2,-1.0810810811
543,2,-1.8900157312
544,2,-1.0810810811
545,2,-1.2896402597
546,2,-1.0810810811
547,2,-7.694526477999999
548,2,-1.0810810811
549,2,-1.5015015015
550,0,0
551,1,-76.79066666669999
552,2,-1.0810810811
553,2,-1.0810810811
554,2,-1.0810810811
555,2,-3.4109289468
556,2,-1.0810810811
557,0,0
558,2,-2.4287180522
559,2,-1.0810810811
560,2,-1.0810810811
561,2,-1.0810810811
562,2,-1.192021156
563,2,-1.0810810811
564,2,-2.111423413
565,2,-1.0810810811
566,2,-1.0810810811
567,2,-1.0810810811
568,2,-1.9622064245000002
569,2,-1.0810810811
570,2,-1.5749215277
571,2,-14.1141141141
572,2,-1.0810810811
573,2,-1.0810810811
574,2,-1.0810810811
575,2,-1.0810810811
576,2,-1.0810810811
577,2,-1.6830857712
578,2,-1.0810810811
579,0,0
580,2,-1.0810810811
581,2,-1.4110444851000001
582,2,-1.0810810811
583,2,-1.0810810811
584,2,-1.5015015015
585,2,-9.436372074
586,2,-1.0810810811
587,2,-1.5015015015
588,2,-1.0810810811
589,2,-1.0810810811
590,2,-1.0810810811
591,2,-1.0810810811
592,2,-1.0810810811
593,2,-1.0810810811
594,2,-1.0810810811
595,2,-1.0810810811
596,2,-1.866145015
597,2,-1.0810810811
598,2,-1.0810810811
599,2,-4.354353157199999
600,2,-14.1141141141
601,2,-2.9447943908
602,2,-4.3980611310999995
603,2,-2.6152355122
604,2,-1.0810810811
605,2,-1.0810810811
606,2,-1.0810810811
607,2,-1.0810810811
608,2,-4.032799541799999
609,2,-1.0810810811
610,2,-1.0810810811
611,2,-1.0810810811
612,2,-1.0810810811
613,2,-15.838322285499999
614,2,-1.0810810811
615,2,-16.4656669544
616,2,-1.0810810811
617,2,-1.0810810811
618,2,-1.3101480119
619,2,-1.0810810811
620,2,-1.0810810811
621,2,-1.0810810811
622,2,-2.1411043559
623,2,-1.5015015015
624,2,-1.0810810811
625,2,-2.0478349854999998
626,2,-1.0810810811
627,0,0
628,2,-1.0810810811
629,2,-1.0810810811
630,0,0
631,2,-2.7027027027
632,2,-1.0810810811
633,2,-2.7027027027
634,2,-1.0810810811
635,2,-1.0810810811
636,2,-1.1562803677
637,2,-1.0810810811
638,2,-2.7027027027
639,2,-1.0810810811
640,2,-1.4246672113
641,2,-1.0810810811
642,2,-1.0810810811
643,2,-2.7027027027
644,2,-1.4861978894
645,2,-1.5015015015
646,2,-1.0810810811
647,2,-1.0810810811
648,2,-1.0810810811
649,2,-1.0810810811
650,2,-1.0810810811
651,2,-2.0525191405
652,2,-1.0810810811
653,2,-1.0810810811
654,2,-1.0810810811
655,0,0
656,2,-1.5015015015
657,2,-14.2451359424
658,2,-1.0810810811
659,2,-1.0810810811
660,2,-2.7027027027
661,2,-10.8108108108
662,2,-1.0810810811
663,2,-14.9942033694
664,2,-1.0810810811
665,2,-1.0810810811
666,1,-76.79066666669999
667,2,-1.0810810811
668,2,-11.146203980400001
669,2,-1.0810810811
670,2,-1.0810810811
671,2,-2.0662289601
672,2,-9.223368684
673,2,-1.0810810811
674,2,-1.0810810811
675,2,-2.7027027027
676,2,-1.0810810811
677,2,-1.0810810811
678,2,-14.1141141141
679,2,-1.0810810811
680,2,-1.0810810811
681,2,-1.0810810811
682,2,-1.0810810811
683,0,0
684,0,0
685,2,-1.0810810811
686,2,-13.0835410565
687,2,-8.724804911999998
688,2,-1.0810810811
689,2,-1.0810810811
690,2,-1.0810810811
691,2,-2.7027027027
692,2,-1.0810810811
693,2,-1.0810810811
694,2,-1.0810810811
695,2,-1.0810810811
696,2,-1.0810810811
697,2,-1.0810810811
698,2,-4.188747549499998
699,2,-1.6343319801
700,2,-2.4362080373
701,2,-17.871269246399997
702,2,-2.7027027027
703,2,-14.1141141141
704,2,-1.0810810811
705,2,-1.0810810811
706,2,-1.0810810811
707,1,-76.79066666669999
708,2,-1.0810810811
709,2,-1.0810810811
710,2,-1.0810810811
711,2,-1.9633564302
712,2,-13.6512281053
713,2,-1.0810810811
714,1,-76.79066666669999
715,2,-12.998312208699998
716,2,-1.7559609863999992
717,2,-1.0810810811
718,2,-1.0810810811
719,2,-2.7027027027
720,2,-12.481911147799998
721,2,-1.0810810811
722,2,-1.0810810811
723,2,-1.836517333
724,2,-1.0810810811
725,2,-1.0810810811
726,2,-2.8999206268
727,2,-3.9046711554
728,2,-1.0810810811
729,2,-100
730,2,-1.0810810811
731,2,-7.319546756199999
732,2,-1.0810810811
733,2,-1.0810810811
734,2,-1.5015015015
735,2,-1.0810810811
736,2,-3.3986042005
737,2,-1.0810810811
738,2,-2.3477807598
739,2,-1.0810810811
740,2,-1.0810810811
741,1,-100
742,2,-14.659191744
743,2,-1.0810810811
744,2,-1.5015015015
745,2,-1.0810810811
746,2,-2.113436106099999
747,2,-1.0810810811
748,2,-1.0810810811
749,2,-1.0810810811
750,2,-1.0810810811
751,2,-1.4800476238
752,2,-1.0810810811
753,2,-14.1141141141
754,2,-1.0810810811
755,2,-1.5015015015
756,2,-1.0810810811
757,2,-1.0810810811
758,2,-1.0810810811
759,2,-1.0810810811
760,2,-12.0343706692
761,2,-1.0810810811
762,2,-1.0810810811
763,2,-1.5716178442
764,2,-1.0810810811
765,2,-1.0810810811
766,2,-1.5607507019
767,2,-1.5015015015
768,2,-1.5015015015
769,2,-14.1141141141
770,2,-1.0810810811
771,2,-1.0810810811
772,2,-1.0810810811
773,2,-1.5015015015
774,2,-7.499088811299999
775,2,-1.0810810811
776,2,-1.0810810811
777,2,-14.1141141141
778,2,-15.0773166028
779,2,-1.0810810811
780,2,-1.0810810811
781,2,-1.0810810811
782,2,-1.0810810811
783,2,-1.0810810811
784,2,-1.0810810811
785,2,-1.0810810811
786,2,-1.0810810811
787,2,-1.0810810811
788,2,-1.0810810811
789,2,-1.0810810811
790,2,-1.0810810811
791,2,-1.5015015015
792,0,0
793,2,-1.0810810811
794,2,-1.0810810811
795,2,-1.0810810811
796,2,-1.0810810811
797,2,-2.1421641391
798,2,-1.0810810811
799,2,-1.0810810811
800,1,-76.79066666669999
801,2,-1.0810810811
802,2,-1.0810810811
803,2,-3.5874021848
804,2,-1.0810810811
805,2,-1.0810810811
806,2,-1.0810810811
807,2,-1.0810810811
808,1,-76.79066666669999
809,2,-1.0810810811
810,2,-1.0810810811
811,2,-1.0810810811
812,2,-2.7027027027
813,2,-3.4214688811
814,2,-1.0810810811
815,2,-1.0810810811
816,2,-1.0810810811
817,2,-2.0657848855000003
818,2,-14.1141141141
819,2,-1.0810810811
820,2,-0.3003003003
821,2,-3.2614275509999997
822,2,-14.1506552756
823,2,-4.5893003053
824,2,-2.7027027027
825,2,-1.0810810811
826,2,-1.0810810811
827,2,-1.0810810811
828,2,-2.036248658
829,2,-1.0810810811
830,2,-1.0810810811
831,1,-76.79066666669999
832,2,-1.1869791406999999
833,2,-1.0810810811
834,2,-2.0251318443
835,2,-1.0810810811
836,2,-0.3003003003
837,2,-1.0810810811
838,2,-1.0810810811
839,2,-9.18606124
840,2,-1.0810810811
841,2,-1.0810810811
842,0,0
843,2,-1.0810810811
844,2,-1.0810810811
845,2,-14.1141141141
846,2,-1.5015015015
847,2,-2.7027027027
848,2,-7.4670346772
849,2,-1.0810810811
850,2,-1.0810810811
851,2,-1.0810810811
852,2,-1.7147311115000001
853,2,-5.2465903569
854,2,-1.0810810811
855,2,-2.7027027027
856,2,-1.0810810811
857,2,-1.8939790807999988
858,2,-1.0810810811
859,2,-1.0810810811
860,2,-1.9215234017
861,2,-1.0810810811
862,2,-1.0949402724999988
863,0,0
864,2,-1.3040712868000002
865,2,-1.2423190082999989
866,2,-6.863436533899999
867,2,-1.0810810811
868,1,-76.79066666669999
869,2,-1.0810810811
870,2,-1.0810810811
871,2,-1.0810810811
872,2,-1.0810810811
873,2,-1.0810810811
874,2,-1.0810810811
875,2,-1.0810810811
876,2,-1.0810810811
877,2,-1.0810810811
878,1,-120
879,2,-1.0810810811
880,2,-1.0810810811
881,2,-1.0810810811
882,2,-1.0810810811
883,2,-1.0810810811
884,2,-14.1141141141
885,2,-1.0810810811
886,2,-1.0810810811
887,2,-1.0810810811
888,2,-2.7027027027
889,2,-1.0810810811
890,2,-1.0810810811
891,2,-1.0810810811
892,2,-1.0810810811
893,2,-1.0810810811
894,2,-1.0810810811
895,2,-1.6955724176
896,2,-1.0810810811
897,2,-1.0810810811
898,2,-1.0810810811
899,2,-1.0810810811
900,2,-1.640377937
901,2,-1.0810810811
902,2,-1.0810810811
903,2,-2.7027027027
904,2,-6.0185851824
905,2,-1.0810810811
906,2,-1.0810810811
907,2,-1.0810810811
908,2,-5.8040265932
909,2,-6.761679204999999
910,2,-1.0810810811
911,2,-1.0810810811
912,2,-10.8108108108
913,2,-1.4014682459999999
914,2,-1.0810810811
915,2,-1.8958077797
916,2,-14.1141141141
917,2,-1.0810810811
918,2,-1.0810810811
919,2,-2.7027027027
920,2,-1.0810810811
921,2,-3.120544600099999
922,2,-1.0810810811
923,2,-1.0810810811
924,0,0
925,2,-1.0810810811
926,0,0
927,0,0
928,2,-1.0810810811
929,2,-2.0848773308
930,2,-14.1141141141
931,2,-14.1141141141
932,2,-1.0810810811
933,2,-14.4904405529
934,2,-1.0810810811
935,2,-1.0810810811
936,2,-1.0810810811
937,1,-76.79066666669999
938,2,-1.0810810811
939,2,-8.3409763951
940,2,-1.0810810811
941,2,-1.0810810811
942,2,-10.8108108108
943,2,-1.0810810811
944,2,-10.9886567622
945,2,-1.0810810811
946,2,-1.0810810811
947,2,-1.0810810811
948,2,-10.0233445268
949,2,-1.0810810811
950,2,-10.6450207092
951,2,-1.0810810811
952,2,-1.0810810811
953,2,-1.0810810811
954,2,-9.547798529600001
955,2,-1.0810810811
956,2,-1.0810810811
957,2,-1.0810810811
958,2,-1.0810810811
959,2,-2.0314344036
960,2,-1.0810810811
961,2,-2.0067451359
962,2,-1.0810810811
963,2,-1.0810810811
964,2,-1.0810810811
965,2,-1.0810810811
966,1,-76.79066666669999
967,2,-10
968,2,-10.8108108108
969,2,-1.0810810811
970,0,0
971,2,-1.5015015015
972,2,-1.0810810811
973,2,-2.7027027027
974,2,-1.0810810811
975,2,-11.6365782186
976,2,-1.0810810811
977,2,-1.0810810811
978,2,-1.0810810811
979,2,-1.0810810811
980,2,-1.0810810811
981,2,-1.2627093836
982,2,-1.0810810811
983,2,-1.0810810811
984,2,-1.0810810811
985,2,-1.0810810811
986,2,-1.0810810811
987,2,-1.0810810811
988,2,-1.5015015015
989,2,-1.0810810811
990,2,-2.7027027027
991,2,-2.1788182220000003
992,2,-1.0810810811
993,2,-7.9565237491000005
994,2,-1.0810810811
995,2,-8.6791406281
996,2,-14.1141141141
997,2,-1.5015015015
998,2,-1.336690033
999,2,-1.0810810811
1000,2,-9.4146830056
1001,2,-2.3273712681
1002,2,-1.0810810811
1003,2,-1.0810810811
1004,2,-1.0810810811
1005,2,-2.7027027027
1006,2,-1.0810810811
1007,2,-1.0810810811
1008,2,-1.0810810811
1009,2,-1.0810810811
1010,2,-1.0810810811
1011,2,-1.9787612907
1012,2,-2.1770312791
1013,2,-11.0998937026
1014,2,-1.5015015015
1015,1,-76.79066666669999
1016,2,-1.0810810811
1017,1,-120
1018,2,-1.7335298437
1019,0,0
1020,2,-1.0810810811
1021,2,-1.0810810811
1022,2,-1.0810810811
1023,2,-1.0810810811
1024,2,-1.0810810811
1025,2,-1.0810810811
1026,2,-1.0810810811
1027,2,-14.1141141141
1028,0,0
1029,2,-1.8686035311
1030,2,-1.0810810811
1031,2,-1.0810810811
1032,2,-2.7478743068
1033,2,-2.7027027027
1034,2,-10.8108108108
1035,2,-1.0810810811
1036,2,-2.0299738838
1037,2,-1.0810810811
1038,2,-1.0810810811
1039,2,-1.0810810811
1040,2,-12.0153705653
1041,0,0
1042,2,-2.1986209124
1043,2,-1.0810810811
1044,2,-0.3003003003
1045,2,-1.0810810811
1046,2,-1.9928179089
1047,2,-1.0810810811
1048,2,-2.4831819958
1049,2,-1.7466156062
1050,2,-9.0177349509
1051,2,-1.8250769840999999
1052,2,-1.0810810811
1053,2,-1.0810810811
1054,2,-1.0810810811
1055,2,-3.1549391839
1056,2,-3.2851705631
1057,2,-1.0810810811
1058,2,-1.0810810811
1059,2,-1.8090084624
1060,2,-8.2119685617
1061,2,-14.1141141141
1062,2,-1.0810810811
1063,2,-2.7027027027
1064,2,-13.9914895613
1065,2,-1.6546742613
1066,2,-1.0810810811
1067,2,-1.0810810811
1068,2,-2.7027027027
1069,2,-1.0810810811
1070,2,-1.2177203750999999
1071,2,-6.073237090899998
1072,0,0
1073,2,-1.0810810811
1074,2,-1.0810810811
1075,0,0
1076,2,-1.0810810811
1077,2,-1.0810810811
1078,2,-1.0810810811
1079,1,-76.79066666669999
1080,2,-1.0810810811
1081,2,-1.0810810811
1082,2,-1.0810810811
1083,2,-1.0810810811
1084,2,-1.0810810811
1085,2,-1.9749578924
1086,2,-1.0810810811
1087,2,-1.0810810811
1088,2,-1.0810810811
1089,2,-1.0810810811
1090,2,-1.0810810811
1091,2,-14.1141141141
1092,2,-1.1897747591
1093,2,-14.8279967365
1094,2,-1.0810810811
1095,2,-1.0810810811
1096,2,-1.0810810811
1097,2,-1.0810810811
1098,2,-1.0810810811
1099,2,-2.0970954764
1100,2,-2.3382292639999998
1101,1,-76.79066666669999
1102,2,-2.7027027027
1103,2,-1.0810810811
1104,2,-1.0810810811
1105,2,-1.0810810811
1106,2,-2.7027027027
1107,2,-1.0810810811
1108,2,-14.1141141141
1109,2,-1.0810810811
1110,2,-2.7027027027
1111,2,-1.0810810811
1112,2,-14.1141141141
1113,2,-5.335928699499999
1114,2,-2.7027027027
1115,2,-1.0810810811
1116,2,-1.0810810811
1117,2,-1.0810810811
1118,2,-1.4638067119
1119,2,-13.0905299848
1120,2,-100
1121,2,-10.8108108108
1122,2,-1.0810810811
1123,2,-1.0810810811
1124,2,-0.6201832962999996
1125,2,-14.1141141141
1126,2,-1.0810810811
1127,2,-1.0957408238
1128,2,-1.0810810811
1129,2,-1.0810810811
1130,2,-1.6454252563
1131,2,-1.2067823508
1132,2,-1.0810810811
1133,2,-1.0810810811
1134,2,-1.0810810811
1135,2,-1.0810810811
1136,2,-1.0810810811
1137,2,-1.5015015015
1138,2,-1.0810810811
1139,2,-1.0810810811
1140,2,-14.1141141141
1141,2,-1.6904802642
1142,2,-1.0810810811
1143,2,-3.6189602975
1144,2,-6.886248876099999
1145,2,-1.0810810811
1146,2,-1.0810810811
1147,2,-6.4843395466999985
1148,2,-7.194763088299998
1149,2,-1.0810810811
1150,2,-1.0810810811
1151,2,-6.974383340599998
1152,2,-1.0810810811
1153,2,-1.0810810811
1154,2,-9.4543704646
1155,2,-1.0810810811
1156,2,-14.1141141141
1157,2,-1.0810810811
1158,2,-1.0810810811
1159,2,-8.4894953047
1160,2,-1.0810810811
1161,2,-1.0810810811
1162,2,-1.0810810811
1163,1,-76.79066666669999
1164,2,-1.0810810811
