Step,APP,Action,Reward
0,2,-1.0810810811
1,1,-100
2,2,-1.0810810811
3,0,-120
4,1,-76.79066666669999
5,1,-76.79066666669999
6,2,-1.0810810811
7,1,-76.79066666669999
8,0,-100
9,2,-14.1141141141
10,0,-120
11,0,-120
12,2,-1.0810810811
13,1,-120
14,2,-1.0810810811
15,0,-120
16,0,-120
17,1,-76.79066666669999
18,1,-76.79066666669999
19,2,-1.0810810811
20,2,-1.5015015015
21,1,-76.79066666669999
22,2,-2.7027027027
23,1,-76.79066666669999
24,0,-120
25,0,-120
26,1,-76.79066666669999
27,0,-120
28,0,-120
29,0,-120
30,1,-76.79066666669999
31,2,-1.0810810811
32,0,-120
33,1,-76.79066666669999
34,1,-76.79066666669999
35,0,-120
36,2,-1.0810810811
37,0,-150
38,0,-200
39,1,-69.3334797027
40,0,-120
41,2,-1.0810810811
42,2,-1.5015015015
43,1,-76.79066666669999
44,2,-2.7027027027
45,2,-1.0810810811
46,1,-76.79066666669999
47,1,-76.79066666669999
48,0,-120
49,2,-1.0810810811
50,2,-2.7027027027
51,2,-1.0810810811
52,0,-120
53,2,-1.1738609744
54,1,-76.79066666669999
55,2,-1.0810810811
56,2,-2.2763038529
57,1,-76.79066666669999
58,0,-120
59,0,-120
60,2,-1.0810810811
61,1,-100
62,2,-2.0827861757
63,2,-1.0810810811
64,1,-76.79066666669999
65,2,-1.9903160766999999
66,0,-150
67,2,-2.7027027027
68,2,-1.0810810811
69,2,-1.0810810811
70,1,-76.79066666669999
71,2,-1.0810810811
72,2,-1.0810810811
73,0,-20
74,0,-20
75,0,-120
76,2,-1.0810810811
77,0,-20
78,2,-1.5015015015
79,2,-1.9197907212
80,1,-120
81,1,-76.79066666669999
82,2,-2.7027027027
83,0,-120
84,1,-76.79066666669999
85,2,-1.0810810811
86,0,-120
87,0,-120
88,2,-1.0810810811
89,2,-10.8108108108
90,0,-120
91,2,-1.0810810811
92,1,-76.79066666669999
93,0,-120
94,2,-1.0810810811
95,2,-1.0810810811
96,2,-1.0810810811
97,1,-76.79066666669999
98,2,-1.0810810811
99,2,-2.7027027027
100,0,-120
101,2,-1.0810810811
102,0,-120
103,1,-76.79066666669999
104,1,-76.79066666669999
105,1,-76.79066666669999
106,1,-76.79066666669999
107,2,-1.0810810811
108,1,-76.79066666669999
109,0,-120
110,2,-1.0810810811
111,1,-76.79066666669999
112,0,-120
113,0,-120
114,0,-120
115,1,-76.79066666669999
116,2,-1.0810810811
117,2,-1.0810810811
118,1,-120
119,0,-120
120,1,-76.79066666669999
121,2,-14.1547639126
122,0,-20
123,0,-120
124,0,-120
125,1,-76.79066666669999
126,1,-76.79066666669999
127,2,-1.0810810811
128,0,-120
129,2,-1.0810810811
130,1,-100
131,0,-120
132,1,-76.79066666669999
133,1,-100
134,1,-100
135,2,-1.5897181241
136,2,-1.0810810811
137,0,-120
138,0,-120
139,2,-1.0810810811
140,0,-150
141,1,-150
142,2,-2.7027027027
143,2,-1.0810810811
144,0,-120
145,1,-76.79066666669999
146,0,-20
147,1,-120
148,0,-120
149,1,-76.79066666669999
150,0,-136.7652666667
151,1,-120
152,2,-1.0810810811
153,2,-1.0810810811
154,1,-76.79066666669999
155,2,-1.0810810811
156,1,-120
157,0,-120
158,0,-120
159,2,-1.0810810811
160,2,-1.0810810811
161,1,-76.79066666669999
162,1,-76.8222016769
163,0,-100
164,2,-14.1141141141
165,0,-120
166,1,-76.79066666669999
167,0,-120
168,0,-120
169,1,-76.79066666669999
170,1,-100
171,1,-120
172,1,-90.93641780439998
173,1,-89.92108967379997
174,0,-120
175,2,-1.0810810811
176,0,-120
177,0,-120
178,0,-120
179,0,-20
180,0,-120
181,0,-120
182,2,-1.0810810811
183,1,-85.09066037399998
184,2,-14.1141141141
185,2,-1.5015015015
186,1,-120
187,0,-120
188,1,-92.2635475006
189,0,-120
190,1,-91.43280696900001
191,2,-1.0810810811
192,0,-93.3643333334
193,2,-1.0810810811
194,0,-136.7652666667
195,2,-2.7027027027
196,0,-120
197,0,-100
198,2,-15.780427014199999
199,1,-88.91453004540003
200,1,-20
201,1,-150
202,0,-120
203,2,-1.0810810811
204,1,-94.06255031430004
205,1,-93.52930856380004
206,1,-120
207,1,-97.7293126815
208,2,-13.4348289701
209,0,-120
210,2,-1.0810810811
211,1,-100
212,0,-120
213,2,-1.0810810811
214,0,-120
215,0,-120
216,2,-1.0810810811
217,0,-120
218,0,-120
219,2,-1.0810810811
220,1,-95.18786701220003
221,0,-120
222,1,-94.91392023670002
223,0,-120
224,0,-100
225,1,-100
226,1,-94.1424787793
227,2,-1.0810810811
228,0,-120
229,0,-120
230,1,-91.36458323750003
231,1,-88.90699088010004
232,1,-88.52848828980004
233,2,-0.3003003003
234,2,-1.0810810811
235,2,-1.0810810811
236,2,-1.0810810811
237,2,-1.0810810811
238,0,-120
239,0,-120
240,2,-1.4082284458
241,2,-1.5015015015
242,2,-1.0810810811
243,1,-120
244,1,-106.97124514179993
245,1,-120
246,2,-1.1861855797
247,0,-120
248,2,-1.0810810811
249,2,-2.7027027027
250,2,-1.0810810811
251,0,-120
252,2,-1.0810810811
253,2,-1.0810810811
254,1,-100
255,2,-14.1141141141
256,0,-20
257,1,-120
258,0,-120
259,2,-1.0810810811
260,0,-120
261,2,-1.0810810811
262,1,-113.58097439740007
263,0,-120
264,0,-120
265,2,-1.0810810811
266,0,-20
267,1,-150
268,2,-2.7027027027
269,2,-1.0810810811
270,1,-111.97638201820007
271,2,-2.7027027027
272,0,-120
273,2,-1.0810810811
274,0,-120
275,2,-1.0810810811
276,0,-120
277,0,-120
278,1,-108.93071989250006
279,2,-1.0810810811
280,2,-1.0810810811
281,0,-20
282,0,-120
283,2,-1.0810810811
284,0,-120
285,2,-1.0810810811
286,0,-120
287,0,-100
288,0,-120
289,0,-120
290,0,-120
291,2,-1.0810810811
292,0,-136.7652666667
293,2,-3.1218289513
294,0,-120
295,2,-1.0810810811
296,0,-20
297,1,-120
298,2,-1.0810810811
299,0,-120
300,2,-1.0810810811
301,1,-20
302,2,-1.5015015015
303,2,-1.0810810811
304,2,-1.0810810811
305,0,-93.3643333334
306,2,-1.0810810811
307,2,-14.1141141141
308,0,-20
309,2,-1.5015015015
310,2,-1.0810810811
311,2,-1.5015015015
312,1,-100
313,0,-20
314,1,-120
315,0,-120
316,1,-98.69909350670005
317,2,-1.0810810811
318,2,-2.7027027027
319,2,-1.5015015015
320,1,-97.35000368360008
321,1,-97.29232185810008
322,2,-14.1141141141
323,0,-120
324,2,-1.0810810811
325,2,-13.6730521889
326,2,-14.1141141141
327,2,-1.0810810811
328,2,-1.0810810811
329,0,-120
330,2,-1.0810810811
331,2,-1.0810810811
332,2,-2.7027027027
333,2,-1.0810810811
334,2,-1.0810810811
335,1,-92.7504018508001
336,1,-92.53036078390011
337,0,-20
338,1,-120
339,0,-120
340,2,-1.0810810811
341,2,-1.0810810811
342,0,-136.7652666667
343,2,-2.7027027027
344,2,-14.1141141141
345,0,-100
346,0,-120
347,0,-120
348,2,-1.0810810811
349,1,-88.16301348020005
350,2,-1.0810810811
351,1,-87.98439845690004
352,0,-120
353,0,-120
354,2,-1.0810810811
355,1,-100
356,1,-86.20984557600005
357,2,-1.0810810811
358,2,-1.0810810811
359,0,-120
360,0,-120
361,2,-1.0810810811
362,0,-120
363,2,-1.0810810811
364,2,-1.0810810811
365,0,-100
366,2,-14.1141141141
367,2,-1.0810810811
368,1,-83.18517171420007
369,2,-1.0810810811
370,2,-1.0810810811
371,0,-120
372,2,-1.0810810811
373,0,-150
374,2,-2.7027027027
375,1,-120
376,2,-1.0810810811
377,0,-120
378,1,-81.95578574860002
379,1,-81.56547611370004
380,2,-1.0810810811
381,0,-120
382,2,-1.0810810811
383,0,-120
384,0,-120
385,1,-78.31017597030004
386,1,-78.28721220280005
387,2,-14.1141141141
388,2,-1.0810810811
389,0,-120
390,0,-120
391,0,-120
392,1,-76.79066666669999
393,0,-120
394,2,-1.0810810811
395,2,-2.7027027027
396,2,-2.4422074958
397,2,-1.0810810811
398,1,-76.79066666669999
399,1,-76.79066666669999
400,2,-1.0810810811
401,2,-1.0810810811
402,1,-100
403,1,-76.79066666669999
404,1,-100
405,1,-76.79066666669999
406,0,-120
407,2,-1.0810810811
408,0,-20
409,2,-1.5015015015
410,0,-20
411,2,-1.5015015015
412,0,-120
413,0,-120
414,0,-120
415,0,-120
416,2,-1.0810810811
417,0,-120
418,1,-76.79066666669999
419,0,-120
420,2,-1.0810810811
421,1,-76.79066666669999
422,1,-76.79066666669999
423,0,-120
424,0,-100
425,0,-100
426,1,-100
427,0,-120
428,2,-1.0810810811
429,1,-76.79066666669999
430,2,-1.0810810811
431,1,-120
432,2,-1.0810810811
433,2,-2.7027027027
434,1,-120
435,0,-120
436,0,-100
437,0,-20
438,1,-120
439,0,-100
440,2,-14.1141141141
441,2,-1.0810810811
442,0,-120
443,2,-1.0810810811
444,2,-1.0810810811
445,1,-120
446,2,-1.0810810811
447,2,-1.0810810811
448,2,-1.0810810811
449,1,-76.79066666669999
450,0,-120
451,2,-1.0810810811
452,1,-76.79066666669999
453,1,-76.79066666669999
454,2,-1.0810810811
455,0,-120
456,2,-1.0810810811
457,1,-120
458,2,-1.0810810811
459,0,-120
460,2,-1.0810810811
461,2,-1.0810810811
462,0,-120
463,2,-1.0810810811
464,0,-120
465,2,-1.0810810811
466,0,-120
467,2,-1.0810810811
468,0,-120
469,2,-1.6388836453
470,1,-76.79066666669999
471,2,-1.0810810811
472,2,-1.0810810811
473,1,-76.79066666669999
474,0,-120
475,0,-120
476,2,-1.2039172294
477,2,-1.0810810811
478,1,-76.79066666669999
479,0,-100
480,2,-14.3450411093
481,2,-1.0810810811
482,0,-120
483,1,-76.79066666669999
484,0,-120
485,2,-1.0810810811
486,1,-100
487,1,-76.79066666669999
488,1,-20
489,1,-120
490,1,-77.45662334310015
491,2,-1.0810810811
492,1,-150
493,0,-100
494,0,-120
495,0,-120
496,2,-1.0810810811
497,2,-1.0810810811
498,2,-1.5973812093
499,2,-14.1141141141
500,2,-1.0810810811
501,1,-76.79066666669999
502,2,-1.0810810811
503,2,-1.0810810811
504,2,-14.5889935701
505,2,-13.6352245807
506,2,-1.0810810811
507,0,-120
508,0,-120
509,0,-20
510,0,-120
511,0,-136.7652666667
512,2,-2.7027027027
513,2,-14.1141141141
514,0,-120
515,2,-1.0810810811
516,2,-1.0810810811
517,2,-1.0810810811
518,0,-120
519,2,-1.0810810811
520,1,-120
521,1,-76.79066666669999
522,2,-14.1141141141
523,2,-1.0810810811
524,2,-1.0810810811
525,2,-1.0810810811
526,2,-1.0810810811
527,2,-1.0810810811
528,0,-120
529,1,-76.79066666669999
530,1,-100
531,1,-150
532,2,-6.196507222499999
533,2,-1.0810810811
534,2,-14.1141141141
535,0,-120
536,0,-120
537,2,-1.0810810811
538,1,-76.79066666669999
539,0,-120
540,1,-76.79066666669999
541,0,-120
542,2,-2.5590940574000003
543,1,-120
544,1,-76.79066666669999
545,0,-120
546,2,-1.0810810811
547,0,-120
548,1,-76.79066666669999
549,2,-1.0810810811
550,0,-120
551,0,-120
552,2,-1.0810810811
553,0,-120
554,1,-76.79066666669999
555,1,-76.79066666669999
556,1,-76.79066666669999
557,0,-120
558,2,-1.0810810811
559,1,-76.79066666669999
560,1,-76.79066666669999
561,2,-1.0810810811
562,2,-1.0810810811
563,1,-76.79066666669999
564,1,-76.79066666669999
565,1,-76.79066666669999
566,2,-1.1391450438
567,0,-120
568,2,-1.0810810811
569,0,-120
570,1,-76.79066666669999
571,2,-1.0810810811
572,0,-100
573,2,-14.1141141141
574,1,-20
575,2,-1.5015015015
576,2,-1.0810810811
577,2,-1.5015015015
578,2,-2.7027027027
579,1,-76.79066666669999
580,2,-13.6210728164
581,1,-76.79066666669999
582,0,-120
583,2,-1.0810810811
584,2,-1.0810810811
585,2,-2.7027027027
586,0,-120
587,0,-120
588,1,-76.79066666669999
589,0,-136.7652666667
590,2,-2.7027027027
591,2,-14.1141141141
592,2,-2.7027027027
593,2,-1.0810810811
594,1,-76.79066666669999
595,1,-76.79066666669999
596,0,-100
597,1,-100
598,1,-76.79066666669999
599,1,-76.79066666669999
600,2,-1.0810810811
601,2,-1.0810810811
602,0,-120
603,1,-76.79066666669999
604,1,-76.79066666669999
605,2,-1.0810810811
606,0,-120
607,0,-120
608,0,-120
609,0,-136.7652666667
610,1,-120
611,2,-1.0810810811
612,2,-2.7027027027
613,0,-120
614,0,-120
615,0,-120
616,0,-120
617,0,-120
618,1,-76.79066666669999
619,1,-76.79066666669999
620,1,-120
621,2,-1.0810810811
622,1,-76.79066666669999
623,1,-76.79066666669999
624,1,-76.79066666669999
625,1,-76.79066666669999
626,0,-20
627,2,-1.5015015015
628,1,-76.79066666669999
629,2,-1.0810810811
630,1,-76.79066666669999
631,2,-1.0810810811
632,1,-76.79066666669999
633,2,-1.0810810811
634,0,-20
635,0,-120
636,0,-136.7652666667
637,0,-120
638,2,-1.0810810811
639,2,-1.0810810811
640,1,-10
641,1,-20
642,1,-120
643,0,-120
644,1,-90.4887345720999
645,0,-120
646,0,-120
647,0,-136.7652666667
648,1,-120
649,0,-120
650,1,-99.2896507712
651,0,-120
652,2,-1.0810810811
653,2,-1.0810810811
654,1,-98.77535627159997
655,0,-120
656,1,-96.8369372976
657,1,-100
658,2,-1.5015015015
659,2,-2.5347432112
660,2,-1.0810810811
661,1,-95.55361370969996
662,2,-1.0810810811
663,2,-1.0810810811
664,2,-2.7027027027
665,0,-120
666,2,-1.0810810811
667,2,-1.5015015015
668,0,-120
669,2,-1.0810810811
670,2,-1.0810810811
671,2,-1.7484887585
672,2,-2.7027027027
673,0,-120
674,2,-1.0810810811
675,2,-1.9707099962
676,2,-14.1141141141
677,0,-120
678,0,-136.7652666667
679,2,-0.3003003003
680,2,-12.7985973812
681,1,-88.60796343070001
682,2,-1.0810810811
683,0,-136.7652666667
684,0,-120
685,1,-87.44273191309998
686,0,-120
687,0,-100
688,2,-14.1141141141
689,0,-120
690,2,-1.0810810811
691,0,-120
692,2,-1.0810810811
693,0,-120
694,0,-136.7652666667
695,0,-120
696,0,-120
697,2,-1.0810810811
698,2,-1.0810810811
699,1,-80.89069151960001
700,1,-20
701,2,-1.5015015015
702,2,-18.041097843899998
703,2,-1.0810810811
704,2,-1.0810810811
705,1,-78.96902569820001
706,1,-78.46381755119995
707,0,-120
708,1,-78.08880529880001
709,2,-1.0810810811
710,0,-20
711,2,-1.5015015015
712,1,-76.79066666669999
713,0,-120
714,2,-1.0810810811
715,0,-120
716,2,-1.0810810811
717,0,-120
718,2,-1.0810810811
719,0,-120
720,2,-1.0810810811
721,0,-100
722,2,-14.1141141141
723,2,-1.0810810811
724,0,-120
725,0,-120
726,0,-20
727,1,-120
728,2,-1.0810810811
729,1,-76.79066666669999
730,1,-76.8805366924
731,0,-136.7652666667
732,2,-2.7027027027
733,1,-76.79066666669999
734,0,-120
735,2,-1.0810810811
736,1,-76.79066666669999
737,1,-76.79066666669999
738,0,-120
739,0,-136.7652666667
740,2,-2.7027027027
741,2,-1.0810810811
742,2,-1.0810810811
743,0,-120
744,1,-76.79066666669999
745,1,-100
746,2,-1.0810810811
747,2,-14.1141141141
748,0,-120
749,0,-120
750,0,-120
751,1,-76.79066666669999
752,2,-13.5680680169
753,2,-1.0810810811
754,0,-120
755,0,-120
756,1,-76.79066666669999
757,2,-1.0810810811
758,1,-76.79066666669999
759,2,-1.0810810811
760,1,-160.97066666670003
761,1,-74.6591436734
762,0,-120
763,2,-1.0810810811
764,1,-120
765,2,-1.0810810811
766,2,-1.0810810811
767,2,-1.0810810811
768,2,-1.0810810811
769,0,-120
770,2,-1.0810810811
771,2,-1.0810810811
772,2,-1.0810810811
773,2,-1.0810810811
774,2,-1.5015015015
775,2,-14.1141141141
776,0,-136.7652666667
777,1,-120
778,2,-13.430958221700001
779,2,-1.0810810811
780,2,-1.0810810811
781,0,-120
782,1,-76.79066666669999
783,2,-2.7451703395
784,0,-120
785,1,-76.79066666669999
786,0,-120
787,2,-1.0810810811
788,2,-1.0810810811
789,0,-120
790,0,-20
791,2,-1.5015015015
792,0,-120
793,2,-1.0810810811
794,0,-20
795,0,-150
796,1,-120
797,1,-76.79066666669999
798,0,-120
799,1,-76.79066666669999
800,1,-76.79066666669999
801,1,-76.79066666669999
802,2,-1.0810810811
803,2,-1.0810810811
804,2,-14.1141141141
805,1,-76.79066666669999
806,2,-1.0810810811
807,0,-120
808,2,-1.0810810811
809,0,-120
810,2,-1.0810810811
811,0,-120
812,2,-1.0810810811
813,1,-76.79066666669999
814,2,-0.3003003003
815,2,-1.7290313498999998
816,1,-76.79066666669999
817,2,-100
818,2,-1.0810810811
819,2,-1.1753345405999998
820,2,-1.0810810811
821,0,-100
822,1,-100
823,2,-14.1141141141
824,1,-120
825,0,-120
826,1,-79.1381173969001
827,1,-79.07943788810009
828,2,-2.7027027027
829,2,-14.1141141141
830,2,-1.0810810811
831,0,-120
832,1,-77.88105920510009
833,1,-77.81910138820007
834,0,-120
835,2,-9.6208968601
836,2,-2.7027027027
837,0,-20
838,0,-120
839,0,-120
840,1,-76.79066666669999
841,0,-136.7652666667
842,2,-2.7027027027
843,2,-1.0810810811
844,0,-120
845,0,-20
846,0,-120
847,2,-1.0810810811
848,2,-14.1141141141
849,1,-76.79066666669999
850,0,-120
851,0,-120
852,2,-1.0810810811
853,2,-1.0810810811
854,0,-120
855,2,-1.0810810811
856,2,-1.3559767811999999
857,2,-1.0810810811
858,2,-1.0810810811
859,1,-120
860,2,-1.0810810811
861,2,-1.0810810811
862,2,-1.0810810811
863,1,-20
864,0,-100
865,2,-14.1141141141
866,0,-120
867,1,-76.79066666669999
868,0,-120
869,1,-76.79066666669999
870,1,-76.79066666669999
871,2,-1.0810810811
872,2,-1.0810810811
873,0,-120
874,0,-120
875,1,-76.79066666669999
876,0,-120
877,2,-1.0810810811
878,1,-20
879,0,-120
880,1,-76.79066666669999
881,2,-1.4210655291
882,0,-136.7652666667
883,2,-2.7027027027
884,2,-1.5015015015
885,0,-120
886,2,-1.0810810811
887,2,-2.0056168082
